,X_value,Y_value,Sum_weight,Other_side
56,167557.75400000002,414100.389,0.025036544,"(167536.301, 414065.968)"
57,236992.002,582405.399,0.024754612,"(237018.177, 582390.595)"
58,184207.428,422536.741,0.024548697,"(184227.386, 422558.381)"
59,88815.313,394220.317,0.024229865,"(88872.459, 394239.673)"
60,262476.0,577509.0,0.02392453,"(262526.0, 577425.0)"
61,157203.785,463560.564,0.023464027999999998,"(157178.642, 463505.44)"
62,197706.97278,466450.52964,0.023447368,"(197573.35371, 466440.30398)"
63,237103.449,525733.532,0.022733529,"(237140.442, 525698.776)"
64,131366.003,548438.269,0.022472717999999996,"(131344.355, 548435.186)"
65,137840.52874,458935.59025,0.021936929,"(138151.238, 459085.855)"
66,52608.052,388839.1,0.021592789,"(52625.317, 388857.615)"
67,225191.00395,524652.78416,0.021544399000000002,"(225093.881, 524622.283)"
68,187175.568,489737.945,0.021261723000000003,"(187534.718, 490034.003)"
69,146577.34217,485577.7403,0.020988049,"(146719.837, 485640.948)"
70,107205.347,398587.769,0.020983092000000002,"(107135.68, 398602.351)"
71,226915.85092,579821.64526,0.020633495,"(226911.18616, 579840.54611)"
72,190580.584,554403.805,0.019778861999999998,"(190610.429, 554437.001)"
73,174618.736,447189.497,0.019771701,
74,193760.8645,459175.99917,0.019457941000000003,"(193863.91289, 459442.0494)"
75,193404.773,408278.551,0.019301682,"(193379.16, 408264.801)"
76,130474.59,428097.334,0.019301447,"(130472.846, 428083.131000002)"
77,252621.55,469994.49700000096,0.019118877,"(252740.2105, 469890.233130001)"
78,186972.077,354877.567,0.019058324,"(186927.181, 354958.593)"
79,129855.409,440633.623,0.019039076000000002,"(129825.52604, 440602.45619)"
80,185945.459,378992.176,0.018598117,"(185945.027, 379017.14)"
81,67727.5,439639.757,0.017871241,"(67719.6, 439662.535)"
82,153946.903,567049.032,0.017398334999999997,"(153964.742, 567033.506)"
83,125140.0684,504928.49413,0.017241591,"(125146.934, 504877.598)"
84,169801.77411,579061.70685,0.017146035,"(169808.98635, 579048.71259)"
85,194512.874,320640.982,0.017057686,"(194479.715, 320668.56)"
86,166170.742,436781.297,0.016890346,"(166179.694, 436767.802)"
87,178816.36027,312043.83989,0.016422843,"(178795.93609, 312041.70681)"
88,197305.931,395018.42252,0.015545709999999999,"(197312.24793, 395078.3480400021)"
89,223832.733,440097.409,0.015487487000000001,"(223823.649, 440082.623)"
90,181411.168,574772.04,0.015080276,"(181442.939, 574772.785)"
91,197250.395,473780.959,0.014827581,"(197254.092, 473841.439)"
92,256211.792,572319.438,0.014450306,"(256201.502, 572321.421)"
93,106426.842,458418.801,0.014019849000000001,"(106390.967, 458402.192000002)"
94,177647.224,539881.038,0.013532033999999998,"(177393.26265, 540070.319220002)"
95,181586.411,362817.589,0.013423205,"(181717.3413, 362767.82012)"
96,87721.4525,461394.58314,0.013390018,"(87877.423, 461506.30371)"
97,105831.20493,495447.10762,0.013173395000000001,"(106025.445, 495559.161)"
98,130857.32285,522482.25479,0.012244389,"(130873.369, 522512.679)"
99,176988.666,429501.424,0.011716586000000001,"(177053.713, 429668.909)"
100,38249.154,391804.692,0.01171374,"(38248.214, 391789.703)"
101,198258.642,495339.744,0.011324158,"(198234.243, 495340.415)"
102,205366.27,534759.985,0.010604453,"(205241.194, 534812.473)"
103,174909.566,466506.807,0.010025639999999999,"(174879.051, 466511.325)"
104,154672.761,433666.278,0.010020478000000001,"(154672.251, 433742.339)"
105,173610.135,559475.769,0.009394353999999999,"(173616.612, 559492.581)"
106,135131.723,394162.961,0.008529509,"(135288.209, 394215.598)"
107,31714.494,387580.015,0.008039289000000002,"(31676.584, 387539.573)"
108,212218.0,495845.0,0.007936438,"(212221.26, 495857.024)"
109,191482.556,575426.887,0.007672730000000001,"(191480.292, 575407.164)"
110,208764.901,378797.989,0.007579954,"(209138.611, 378817.592)"
111,199497.71,315187.935,0.007435022999999999,"(199485.0, 315164.0)"
112,187646.665,433538.451,0.007018231999999999,"(187622.862, 433575.409)"
113,127270.895,411934.316,0.00696891,"(127315.095, 411924.772)"
114,227052.56,535339.932,0.006867915,"(227117.719, 535318.857)"
115,185698.013,514276.006,0.0068054790000000006,"(185688.649, 514272.819)"
116,251368.97071,602494.76996,0.0067092900000000006,
117,79249.596,400638.993,0.006481987000000001,"(79146.842, 400699.26)"
118,180733.64692,528889.14689,0.006430385,"(180779.44729, 528898.8172)"
119,64345.828,408685.513,0.006162103,"(64338.114, 408653.211)"
