,X_value,Y_value,Sum_weight,Other_side
56,204811.179,366992.554,0.025562601,"(204798.032, 367007.284)"
57,239538.967,478753.033,0.025460374,"(239536.97244, 478775.21991)"
58,74185.714,435604.229,0.025398269,"(74171.557, 435610.486)"
59,167557.75400000002,414100.389,0.025036544,"(167536.301, 414065.968)"
60,236992.002,582405.399,0.024754612,"(237018.177, 582390.595)"
61,184207.428,422536.741,0.024548697,"(184227.386, 422558.381)"
62,88815.313,394220.317,0.024229865,"(88872.459, 394239.673)"
63,262476.0,577509.0,0.02392453,"(262526.0, 577425.0)"
64,157203.785,463560.564,0.023464027999999998,"(157178.642, 463505.44)"
65,197706.97278,466450.52964,0.023447368,"(197573.35371, 466440.30398)"
66,237103.449,525733.532,0.022733529,"(237140.442, 525698.776)"
67,131366.003,548438.269,0.022472717999999996,"(131344.355, 548435.186)"
68,137840.52874,458935.59025,0.021936929,"(138151.238, 459085.855)"
69,52608.052,388839.1,0.021592789,"(52625.317, 388857.615)"
70,225191.00395,524652.78416,0.021544399000000002,"(225093.881, 524622.283)"
71,187175.568,489737.945,0.021261723000000003,"(187534.718, 490034.003)"
72,146577.34217,485577.7403,0.020988049,"(146719.837, 485640.948)"
73,107205.347,398587.769,0.020983092000000002,"(107135.68, 398602.351)"
74,143383.929,559691.637,0.020842015,"(143260.617, 559600.592)"
75,94770.36166,427783.71596,0.020638563,"(94761.44771, 427787.09421)"
76,226915.85092,579821.64526,0.020633495,"(226911.18616, 579840.54611)"
77,171203.316,482428.903,0.019933834,"(171184.947, 482445.059)"
78,190580.584,554403.805,0.019778861999999998,"(190610.429, 554437.001)"
79,174618.736,447189.497,0.019771701,
80,168954.468,449582.079,0.019594062000000002,"(168974.132, 449593.257)"
81,193760.8645,459175.99917,0.019457941000000003,"(193863.91289, 459442.0494)"
82,193404.773,408278.551,0.019301682,"(193379.16, 408264.801)"
83,130474.59,428097.334,0.019301447,"(130472.846, 428083.131000002)"
84,252621.55,469994.49700000096,0.019118877,"(252740.2105, 469890.233130001)"
85,186972.077,354877.567,0.019058324,"(186927.181, 354958.593)"
86,129855.409,440633.623,0.019039076000000002,"(129825.52604, 440602.45619)"
87,185945.459,378992.176,0.018598117,"(185945.027, 379017.14)"
88,109483.522,456984.878,0.017952661999999998,"(109495.12838, 456989.50318)"
89,67727.5,439639.757,0.017871241,"(67719.6, 439662.535)"
90,38248.214,391789.703,0.01751413,"(38249.154, 391804.692)"
91,153946.903,567049.032,0.017398334999999997,"(153964.742, 567033.506)"
92,81551.028,448379.943,0.017356719,"(81517.41639, 448355.53419)"
93,125140.0684,504928.49413,0.017241591,"(125146.934, 504877.598)"
94,169801.77411,579061.70685,0.017146035,"(169808.98635, 579048.71259)"
95,194512.874,320640.982,0.017057686,"(194479.715, 320668.56)"
96,166170.742,436781.297,0.016890346,"(166179.694, 436767.802)"
97,107853.428,492633.572,0.016759942000000003,"(107861.327, 492642.442)"
98,159727.703,435033.169,0.016545619,"(159724.134, 435042.65)"
99,178816.36027,312043.83989,0.016422843,"(178795.93609, 312041.70681)"
100,143498.086,370447.566,0.016106035999999997,"(143385.17, 370416.83)"
101,199128.64369,358870.52579,0.015569053999999999,"(199142.63, 358868.509)"
102,197305.931,395018.42252,0.015545709999999999,"(197312.24793, 395078.3480400021)"
103,223832.733,440097.409,0.015487487000000001,"(223823.649, 440082.623)"
104,75425.335,441779.092,0.015324858,"(75435.227, 441788.035)"
105,138373.415,395350.108,0.015109487,"(138365.86000000002, 395339.571)"
106,181411.168,574772.04,0.015080276,"(181442.939, 574772.785)"
107,197250.395,473780.959,0.014827581,"(197254.092, 473841.439)"
108,256211.792,572319.438,0.014450306,"(256201.502, 572321.421)"
109,102546.855,444078.917,0.014449245999999999,"(102546.162, 444106.664)"
