first_point_x,first_point_y,last_point_x,last_point_y,count
198332.989,500313.527,194576.079,502216.14,2
108830.335,401718.721,108993.378,400066.061,2
67653.135,430587.846,67691.103,430590.492,2
198200.103,500109.762,196151.233,498216.346,2
127125.615,546756.802,127125.615,546756.802,2
109092.862,477716.684,108680.233,476660.366,2
255755.925,576883.478,255792.963,577032.783,2
121707.066,500839.577,123751.5754,501834.1266,2
103048.422,430066.882,102848.0,430245.0,2
126216.729,485235.929,126164.634,485094.283,2
206617.92,378530.216,206592.353,378644.278,2
197806.174,499650.119,198311.837,500079.226,2
127158.71,546774.921,127125.615,546756.802,2
237359.395,484577.114,237509.94,484533.574,2
137758.411,397345.454,137371.373,396746.158,2
197775.3,491807.805,199035.868,497158.094,2
65525.441,429688.74,65491.79,429670.632,2
155005.484,433937.284,152333.88,431859.159,2
121270.7623,483173.2391,121969.52,482604.757,2
154996.781,568717.43,158252.486,567040.047,2
67691.103,430590.492,70265.113,431035.974,2
108991.632,401270.037,107225.836,405791.457,2
206501.219,378556.945,206535.617,378459.443,2
242737.506,461231.734,248333.762,466877.448,2
48399.391,369525.823,47220.721,368488.267,2
94634.0,403800.0,96584.2,405536.131,2
109306.585,477605.4,108680.233,476660.366,2
95160.08,462073.623,87628.25,454834.576,2
109968.702,477979.247,110646.876,484805.156,2
221089.392,577936.627,218849.932,576691.445,2
131001.544,411648.908,127558.243,411947.779,2
135670.026,411714.143,135006.718,411967.043,2
198981.7306,500681.5745,198332.989,500313.527,2
120701.0,492996.0,122442.468,492580.955,2
70265.113,431035.974,67691.103,430590.492,2
105999.913,473633.962,105001.824,472516.185,2
89004.761,431840.496,86969.661,432196.731,2
88188.394,440585.193,89328.747,439108.889,2
181866.1686,467938.6952,191170.7859,466110.3422,2
124628.5087,491315.3252,122698.827,492422.65,2
130307.88,539009.938,131339.158,548647.758,2
105202.977,498746.658,108747.734,502387.857,2
206535.617,378459.443,206266.811,377584.876,2
206236.653,376735.349,206205.304,377085.781,2
139073.871,412170.428,139683.073,412151.442,2
104343.023,471700.996,108001.427,475826.952,2
85285.403,453236.912,86999.686,454351.369,2
105463.874,448787.316,101579.608,448231.662,2
105955.0,429308.0,108006.846,428237.584,2
139699.266,412252.648,139533.855,412264.771,2
164646.098,563318.774,167177.295,562380.873,2
181102.365,442610.005,184625.913,448101.65,2
145390.0,473935.0,145229.509,472185.48,2
135670.026,411714.143,139073.871,412170.428,2
191925.102,552899.796,191011.306,553969.846,2
111213.229,486165.775,110861.723,485598.717,2
205988.627,378483.186,206617.92,378530.216,2
158081.526,379834.81,156230.379,386779.736,2
207026.349,378614.756,206501.219,378556.945,2
157789.822,379451.369,158081.526,379834.81,2
85973.5918,452989.995,86999.686,454351.369,2
86107.9255,453805.6479,85848.3581,453534.337,2
139284.556,452327.006,138850.883,452130.281,2
130667.275,525918.044,131119.209,528931.805,2
85535.059,434229.39,85860.077,432976.598,2
232844.941,552756.808,232913.89,553448.292,2
206469.724,379411.445,206524.586,379103.801,2
152480.682,410552.251,152571.2,411848.186,2
191402.412,553604.502,192145.037,552307.736,2
193737.109,549140.209,192438.515,551450.688,2
205032.214,569012.166,204985.032,568906.894,2
91312.48,451621.627,92454.391,451471.681,2
191325.028,447751.714,194911.092,444232.441,2
191968.0,447547.0,194911.092,444232.441,2
248908.237,473016.776,252215.885,470229.932,2
154125.251,413104.854,155845.242,413686.819,2
227288.959,524872.204,227157.088,524574.829,2
67653.135,430587.846,65525.441,429688.74,2
192915.944,555543.102,191058.007,554665.188,2
83565.061,450886.946,84776.841,451979.981,2
215104.584,490492.918,216447.247,489132.628,2
181472.931,436493.894,177787.198,430638.504,2
139533.855,412264.771,139683.073,412151.442,2
185227.0,448779.0,182973.726,445567.477,2
198311.837,500079.226,200747.335,501934.494,2
102834.0,430248.0,102848.0,430245.0,2
32920.903,400893.655,33301.805,401173.481,2
206535.617,378459.443,206617.92,378530.216,2
207298.077,378632.365,207026.349,378614.756,2
60904.291,425787.86,60087.554,425081.889,2
201568.18,502789.013,198981.7306,500681.5745,2
143259.996,452402.066,139284.556,452327.006,2
126218.3086,479863.8909,128857.647,481657.126,2
126722.127,486687.888,126216.729,485235.929,2
138704.041,439097.499,135874.511,442490.03,2
189229.545,491461.804,195605.228,497582.491,2
205687.998,378490.673,205988.627,378483.186,2
88382.837,409023.17,90188.1509,406923.22,2
206524.586,379103.801,206535.617,378459.443,2
67691.103,430590.492,67653.135,430587.846,2
110250.661,427365.49,114387.727,426383.28,2
106092.0,429501.0,103048.422,430066.882,2
148733.084,414252.844,150204.805,414715.26,2
182497.409,574814.123,184666.249,575691.457,2
60087.554,425081.889,60065.946,425081.552,2
60066.457,425077.304,59997.034,425078.272,2
88990.3355,431732.406,89222.974,431662.502,2
128722.497,482867.133,128252.4238,481030.238,2
61570.621,426531.539,65491.79,429670.632,2
187344.327,434212.313,186446.177,434084.26,2
111167.515,485441.355,110861.723,485598.717,2
118697.643,498475.713,121707.066,500839.577,2
227588.024,525447.533,227288.959,524872.204,2
193802.3252,457108.4919,192956.591,452551.167,2
205118.261,568971.632,205032.214,569012.166,2
195474.695,352901.034,199192.319,354906.201,2
199784.276,357234.231,202034.11,363482.637,2
206592.353,378644.278,206501.219,378556.945,2
99471.0,433367.0,99376.794,432772.545,2
87660.187,407854.164,90188.1509,406923.22,2
85437.0,438099.0,84873.159,438114.42,2
107103.519,449625.415,105463.874,448787.316,2
206536.771,378090.691,206592.353,378644.278,2
99486.0,471395.0,97576.3779,470809.4616,2
202034.11,363482.637,206838.337,369475.481,2
227157.088,524574.829,227463.948,525172.484,2
130523.0,453844.0,132288.17,453444.557,2
117613.756,426301.388,123775.468,428092.598,2
179199.536,320396.99,178259.251,319229.347,2
136085.0,394702.0,136490.6156,395492.593,2
107057.482,498861.726,108666.5998,489279.8467,2
261114.649,578864.142,256487.51,577236.42,2
86107.9255,453805.6479,85213.911,452588.564,2
128886.354,482848.0697,126571.794,484626.155,2
80649.091,389269.84,80674.596,390098.064,2
132288.17,453444.557,137681.129,451865.133,2
162193.372,379538.412,165510.327,373974.746,2
192360.188,447521.845,192847.791,452013.788,2
108785.0,488658.0,110389.783,488965.59,2
157703.011,383443.163,157708.839,382679.657,2
91277.0,439324.0,90505.701,438914.933,2
111357.547,480190.008,110574.702,478736.418,2
140777.242,393999.775,137359.981,395908.09,2
146200.958,485090.563,147695.144,486383.4451,2
190089.846,554057.211,190646.199,554418.168,2
101195.828,429098.585,98758.247,432175.851,2
198176.562,467749.876,198225.705,467366.254,2
142932.821,431880.952,141500.395,434470.881,2
51337.065,423699.818,51296.552,423697.709,2
120403.6899,406759.223,120125.873,410689.645,2
88725.0,394198.0,88574.868,393803.008,2
179312.745,522067.213,174505.491,517584.591,2
95003.39,430468.659,93070.292,430979.932,2
165510.327,373974.746,170082.913,369495.635,2
227288.959,524872.204,227416.7761,525018.56,2
106846.531,428862.233,103048.422,430066.882,2
145508.412,411755.611,144241.86,411738.105,2
36389.766,391256.162,34723.474,389768.687,2
205358.455,568264.939,205275.422,568562.875,2
108577.9643,428254.3035,108515.0,428121.0,2
86871.758,454516.8967,86107.9255,453805.6479,2
93417.788,431018.146,94474.929,431099.756,2
118780.846,491056.112,118508.431,490694.391,2
85679.773,432281.063,83475.706,432340.211,2
198883.361,467147.676,196620.592,461819.19,2
131253.79,549184.172,131436.488,549131.555,2
138348.269,452630.395,138334.374,451815.153,2
156477.541,567638.443,155302.801,567811.72,2
178323.23,316621.645,178347.592,316963.001,2
127315.095,411924.772,130326.023,411570.872,2
105336.54,499011.529,105060.176,498518.55,2
71723.242,437596.626,73349.505,436250.687,2
239508.619,494237.262,239508.619,494237.262,2
80947.116,431694.153,84393.42,432433.198,2
121270.7623,483173.2391,121969.52,482604.757,2
32372.7297,393770.2341,32372.7297,393770.2341,2
157703.011,383443.163,157708.839,382679.657,2
73625.093,435997.881,73955.001,435722.608,2
117320.317,426267.837,123775.468,428092.598,2
133627.584,455024.658,133427.941,453973.347,2
118053.684,489126.481,118045.976,489475.914,2
177079.692,429630.246,177389.975,430052.925,2
205241.194,534812.473,203118.931,535478.22,2
84758.459,451896.83,85257.603,452593.998,2
141506.563,484410.862,147695.144,486383.4451,2
142288.471,411661.353,140261.275,412100.522,2
32920.903,400893.655,32490.546,399898.526,2
85778.429,391456.471,88363.283,393379.953,2
176465.367,381538.106,167629.339,379988.901,2
115931.952,483446.9098,117187.788,483510.193,2
85046.068,435612.752,84779.327,437458.452,2
118106.203,488694.108,110973.041,488919.481,2
86788.87,432080.653,88439.715,431931.296,2
197718.969,544023.544,202299.48,535869.789,2
193422.329,555595.58,191058.007,554665.188,2
127558.243,411947.779,125139.977,411706.889,2
88382.837,409023.17,85570.593,404907.034,2
100867.69,429727.025,99264.815,431620.049,2
96982.212,434548.558,98249.002,433520.635,2
144494.202,471932.784,144897.332,471476.875,2
118089.585,488150.84,118084.503,488370.179,2
119550.485,410864.37,119659.223,410893.785,2
198003.137,544143.234,196490.89,546757.743,2
82327.703,444375.068,84004.904,440483.562,2
97010.189,431038.388,97710.769,431426.797,2
32465.589,399851.153,32474.845,399865.632,2
119979.095,493427.455,118780.846,491056.112,2
139539.018,412404.162,139543.348,412307.404,2
95160.08,462073.623,94850.147,461683.301,2
108103.041,488716.665,108667.0,488647.0,2
165764.412,373354.169,170082.913,369495.635,2
197743.273,392541.716,201203.512,387261.631,2
160530.862,391611.204,161046.894,390428.303,2
137705.099,451809.96,138068.287,451712.125,2
130243.186,482676.536,135502.016,480917.962,2
162193.372,379538.412,167164.477,379745.865,2
209894.692,519355.409,209467.764,521031.141,2
118026.47,489864.681,118057.423,488433.584,2
252051.986,599276.906,252745.817,598848.641,2
157974.0518,576011.1665,159773.155,577446.608,2
53593.0,408359.0,55350.1641,407808.7214,2
108809.377,487656.093,110026.744,486424.985,2
88439.715,431931.296,89310.536,431602.519,2
111512.964,480593.214,110574.702,478736.418,2
197619.9062,466429.7536,197959.542,466539.048,2
124071.362,479474.776,124167.631,479285.92,2
108454.5389,487319.6986,110026.744,486424.985,2
104728.8725,410820.2002,106619.76,407156.609,2
103048.422,430066.882,101502.0,430068.0,2
125597.075,484121.955,123884.141,482897.136,2
166091.625,373076.519,163234.936,378796.803,2
118704.314,490828.447,119910.277,492638.713,2
137460.166,397111.208,137371.373,396746.158,2
66710.694,438924.42,66702.969,438942.301,2
232583.302,554656.557,232990.52,554594.351,2
109135.524,477054.188,109968.702,477979.247,2
49320.335,420499.277,51337.065,423699.818,2
180851.6185,527114.0992,181078.249,523463.711,2
201063.0,502302.0,201264.0,502330.0,2
116653.687,453377.937,111822.742,453403.199,2
138425.063,439450.054,135874.511,442490.03,2
187586.664,433422.548,187725.157,433691.941,2
163234.936,378796.803,159056.701,379586.982,2
190662.647,504750.719,194576.079,502216.14,2
100867.69,429727.025,102164.887,430035.099,2
111534.4235,485095.2228,111167.515,485441.355,2
145374.9412,471090.657,145130.771,471493.278,2
80668.811,388196.423,80649.091,389269.84,2
89310.536,431602.519,92141.926,430752.872,2
198784.428,465957.156,198265.36,468492.181,2
156748.765,385345.989,156265.569,387063.37,2
180604.025,434864.677,180845.978,435111.914,2
145439.0,427025.0,146111.446,423356.42,2
139388.2408,461549.6555,141761.795,468192.1042,2
157430.336,388724.54,156528.469,388324.659,2
198694.989,466270.789,198436.342,466950.685,2
104069.404,421012.8228,103811.32,413030.084,2
108666.5998,489279.8467,108659.0,488778.0,2
32372.7297,393770.2341,33195.327,392691.315,2
118071.3641,488152.345,118084.503,488370.179,2
137554.625,481588.419,136250.355,480877.196,2
85357.557,437985.423,84873.159,438114.42,2
79891.479,431618.317,84393.42,432433.198,2
120282.701,411063.822,124208.452,411687.691,2
117940.316,496507.718,117965.177,496603.297,2
87124.0,454253.0,92764.8232,459837.2499,2
102164.887,430035.099,105875.132,429580.761,2
57922.966,426169.897,60030.583,425066.797,2
180357.102,436139.571,177787.198,430638.504,2
32474.845,399865.632,32490.546,399898.526,2
173504.0,422024.0,176869.511,429341.3,2
94850.147,461683.301,94965.0,461621.0,2
148961.631,408520.233,149220.632,407221.36,2
144417.459,471214.07,144764.7139,471296.9788,2
128642.766,483072.518,128252.4238,481030.238,2
198225.705,467366.254,198527.851,466843.762,2
194501.2509,460068.2632,193802.3252,457108.4919,2
183066.0,329534.0,182498.134,326727.899,2
132871.24,450920.297,133135.585,452484.664,2
110646.876,484805.156,110922.067,485302.927,2
204501.2285,504426.8848,206839.508,505137.361,2
109794.023,477909.077,108680.233,476660.366,2
196562.0,376696.0,188582.929,377981.047,2
173360.0,422473.0,168647.324,416965.99,2
96449.35,437794.601,96338.284,437199.135,2
140325.114,394190.85,149289.1351,389575.1866,2
84779.327,437458.452,84864.062,437744.557,2
55350.1641,407808.7214,55350.1641,407808.7214,2
159347.048,379706.069,158596.373,379600.968,2
179870.718,429391.852,177867.497,429795.124,2
170551.171,449554.446,170439.415,449032.99,2
231358.176,526186.891,227362.884,525038.905,2
45676.3821,413648.3754,45874.0,413552.0,2
187930.764,434211.838,188056.152,434339.289,2
169643.837,407073.784,167964.64,405619.484,2
129108.303,515017.837,130901.773,517494.314,2
181248.0,330212.0,182283.191,330800.421,2
108772.0,488786.0,106391.586,494515.908,2
81758.304,448811.098,82810.019,450201.019,2
252051.986,599276.906,252051.986,599276.906,2
183506.569,448262.627,184082.197,448479.944,2
80323.804,383964.333,80571.029,388308.146,2
105047.555,498429.867,105072.413,498518.652,2
158780.683,469238.9,158227.487,465895.85,2
135891.195,444638.642,135834.35,443967.251,2
139543.348,412307.404,135006.718,411967.043,2
119659.223,410893.785,120113.607,411020.068,2
153889.411,566954.756,158252.486,567040.047,2
154414.165,567353.524,158252.486,567040.047,2
182152.269,434950.275,181747.9496,435240.5639,2
161232.58,379558.729,162967.077,379446.385,2
234859.569,477917.339,243582.726,480752.398,2
98249.002,433520.635,98399.968,432858.514,2
32490.546,399898.526,32474.845,399865.632,2
202686.8,384273.2,201521.0,386497.0,2
90813.786,397288.783,89178.414,394895.475,2
112076.234,483550.323,111534.4235,485095.2228,2
209467.764,521031.141,210337.969,522653.724,2
145995.89,426549.1,144518.039,429050.154,2
150703.042,409317.805,147891.807,418722.621,2
181747.9496,435240.5639,177787.198,430638.504,2
241345.039,482376.0977,237620.02,484136.954,2
60030.583,425066.797,59997.034,425078.272,2
118862.208,498831.55,121707.066,500839.577,2
97268.536,431131.271,98208.072,431623.077,2
126815.878,434445.039,125130.346,429470.621,2
201264.0,502330.0,201063.0,502302.0,2
200599.078,468186.692,199220.514,467355.906,2
110973.041,488919.481,109220.042,488842.162,2
116272.1235,453295.5585,111822.742,453403.199,2
196440.0,461477.0,198784.428,465957.156,2
122752.847,482114.177,121555.9446,483058.9071,2
96584.2,405536.131,91001.697,406616.284,2
97541.247,431378.158,96536.22,430962.843,2
138607.3801,453399.5249,138348.269,452630.395,2
98249.002,433520.635,98817.412,432033.0,2
236642.073,485402.535,237359.395,484577.114,2
131253.79,549184.172,130824.383,549084.725,2
145877.871,426869.187,144518.039,429050.154,2
98208.072,431623.077,100241.349,430320.512,2
253132.871,576729.475,254637.398,576865.956,2
83177.487,437454.259,84255.9731,437854.485,2
119661.916,479056.877,124453.4,477643.109,2
150894.0,409646.0,150197.813,409071.696,2
93515.1436,460615.0357,87628.25,454834.576,2
98758.247,432175.851,98208.699,433860.903,2
195554.8116,444032.4167,192679.0715,447363.7865,2
122685.18,482367.475,123611.863,482724.504,2
197442.125,499356.706,197806.174,499650.119,2
134754.96,452611.505,134160.806,452771.192,2
181472.931,436493.894,181395.688,436128.625,2
267930.597,481931.54,266063.075,481578.687,2
210364.2772,523363.4188,209648.954,521744.646,2
158570.4388,464825.2777,158139.058,465025.779,2
124760.171,545728.517,127125.615,546756.802,2
145716.7525,485047.338,147695.144,486383.4451,2
32324.517,393744.664,33195.327,392691.315,2
235417.287,445462.8244,235417.287,445462.8244,2
73349.505,436250.687,73625.093,435997.881,2
214587.508,522372.217,209953.833,520589.809,2
215174.8283,522177.2378,209953.833,520589.809,2
187158.296,552998.0133,190089.846,554057.211,2
245308.527,577392.497,238343.708,580314.307,2
120416.717,414057.783,120270.664,411488.075,2
232990.52,554594.351,232997.124,554511.053,2
238634.938,486945.128,238448.25,487149.89,2
148114.143,487460.214,146577.3422,485577.7403,2
149778.113,404977.337,149533.154,406373.154,2
118911.0,483367.0,121270.7623,483173.2391,2
110389.783,488965.59,118012.7153,488690.3161,2
149969.193,488948.428,149425.7588,488495.6622,2
107281.295,498702.849,108747.734,502387.857,2
221503.0,578149.0,227290.206,579960.188,2
152490.0476,490402.9423,151800.9643,489959.9493,2
85475.1545,412948.8256,85751.841,412879.961,2
124952.363,477862.019,124677.7556,478420.3146,2
143618.309,430662.941,143761.383,430335.915,2
190571.613,554318.265,190646.199,554418.168,2
237523.617,581397.094,237238.493,581884.601,2
64335.0,408674.0,64370.951,408661.725,2
105080.992,472522.472,108001.427,475826.952,2
187457.654,434189.743,188056.152,434339.289,2
104057.8502,420699.2966,103811.32,413030.084,2
157430.336,388724.54,158006.47,379914.313,2
198784.428,465957.156,198694.989,466270.789,2
157688.797,389616.597,157430.336,388724.54,2
195554.8116,444032.4167,195660.0,443743.0,2
141415.0,411909.0,140261.275,412100.522,2
131004.024,482629.244,128886.354,482848.0697,2
123884.141,482897.136,123239.428,482540.104,2
165863.618,373423.034,163234.936,378796.803,2
117813.438,410354.962,114634.3142,409224.9119,2
126946.0492,434520.8905,126945.9873,434523.0768,2
31413.157,396404.412,32372.7297,393770.2341,2
31398.781,396456.769,31407.964,396420.136,2
123533.6459,480052.2122,124071.362,479474.776,2
105080.992,472522.472,108001.427,475826.952,2
127486.95,464934.941,130003.508,459548.388,2
181220.0,547536.0,182374.333,550575.09,2
85035.488,436022.907,85046.068,435612.752,2
150525.4352,489142.5463,149425.7588,488495.6622,2
93191.0955,460183.4192,94693.231,461367.331,2
197910.7333,544084.4095,202299.48,535869.789,2
98817.412,432033.0,100241.349,430320.512,2
163162.099,563445.73,164646.098,563318.774,2
84227.054,453831.999,85065.15,453359.973,2
204687.769,568709.632,205118.261,568971.632,2
131436.488,549131.555,131436.488,549131.555,2
128067.716,483197.227,128722.497,482867.133,2
108626.394,502459.059,107860.106,500173.243,2
110430.337,427167.394,114387.727,426383.28,2
105059.596,498521.552,105060.176,498518.55,2
131339.158,548647.758,131436.488,549131.555,2
135664.679,394504.167,136490.6156,395492.593,2
253731.097,576693.102,254637.398,576865.956,2
74168.29,435581.892,74033.4907,435780.8204,2
178927.952,577795.765,181411.168,574772.04,2
94693.231,461367.331,100187.217,459668.969,2
85834.872,459292.877,85577.895,459025.251,2
180845.415,439692.749,181472.931,436493.894,2
84911.263,436434.984,85860.077,432976.598,2
85577.895,459025.251,85834.872,459292.877,2
190029.524,410358.636,190030.891,410354.549,2
200747.335,501934.494,201264.0,502330.0,2
206510.1,377508.68,206536.771,378090.691,2
151817.064,484350.178,149427.326,487746.789,2
199035.868,497158.094,198580.796,499659.507,2
83018.695,454699.439,85065.15,453359.973,2
91024.0,393377.0,89236.76,393838.146,2
182956.0,329256.0,182498.134,326727.899,2
260384.0,579112.0,262526.0,577425.0,2
134509.396,427963.854,143120.973,429363.9,2
159100.03,469609.931,158227.487,465895.85,2
118095.29,489485.934,118423.815,490459.726,2
131025.51,411487.062,127558.243,411947.779,2
91001.697,406616.284,88539.946,408010.627,2
90813.786,397288.783,89178.414,394895.475,2
124131.195,502041.113,121880.327,500976.076,2
134684.274,411932.734,135670.026,411714.143,2
149443.122,470258.457,147012.686,470646.314,2
202477.0,384618.0,201521.0,386497.0,2
208580.045,434748.22,208141.67,435393.853,2
261249.746,578862.726,256487.51,577236.42,2
190482.903,505222.182,194576.079,502216.14,2
159773.155,577446.608,164853.163,579253.246,2
151937.456,565379.99,131529.167,549563.807,2
115846.224,480913.693,115219.486,481925.052,2
33244.337,392285.074,32405.946,393751.72,2
114324.0,394334.0,116598.356,396019.449,2
98723.528,464892.128,95160.08,462073.623,2
107347.483,529947.298,107356.203,529982.194,2
64506.0,408725.0,64335.0,408674.0,2
167425.412,459379.499,167028.626,461987.644,2
172566.467,483356.9,171184.947,482445.059,2
173492.353,422298.036,168647.324,416965.99,2
93925.0,460486.0,94693.231,461367.331,2
90028.472,431504.45,86969.661,432196.731,2
130021.327,482683.725,131310.909,482439.611,2
168291.814,449695.608,170560.32,448541.654,2
255715.2016,577560.4017,255755.925,576883.478,2
251339.142,562577.694,253422.009,563748.162,2
125062.197,477690.091,124677.7556,478420.3146,2
73024.036,434216.13,70301.626,431046.821,2
136250.355,480877.196,132541.997,482024.058,2
152432.441,565584.969,131529.167,549563.807,2
256487.51,577236.42,255898.153,577081.093,2
111540.824,480155.389,110574.702,478736.418,2
151817.064,484350.178,149427.326,487746.789,2
207067.117,505315.863,204925.6074,504600.5879,2
173489.975,447355.369,170675.019,448485.099,2
168025.675,562069.79,165305.681,563129.715,2
74033.4907,435780.8204,73955.001,435722.608,2
111600.228,480260.876,113449.82,482071.222,2
134390.353,428071.573,143120.973,429363.9,2
149145.263,407947.58,150703.042,409317.805,2
239142.858,498078.873,239508.619,494237.262,2
246014.201,576965.305,249490.524,576612.699,2
97222.3978,434743.2291,98249.002,433520.635,2
162092.841,498586.826,164795.623,506503.058,2
253471.5051,597192.5061,252745.817,598848.641,2
95051.459,430828.758,97010.189,431038.388,2
94939.9755,431540.874,93070.292,430979.932,2
40531.2854,411939.0349,40531.2854,411939.0349,2
98102.099,431662.6969,100241.349,430320.512,2
98847.946,441427.262,96819.984,440784.073,2
88539.946,408010.627,85570.593,404907.034,2
80674.596,390098.064,80297.483,391331.749,2
201203.512,387261.631,202163.071,385134.807,2
243582.726,480752.398,246211.079,479531.6,2
209610.0,378916.0,207298.077,378632.365,2
79011.569,400224.91,85325.5,404299.341,2
202824.309,378488.8239,205687.998,378490.673,2
156045.48,387677.687,158006.47,379914.313,2
205374.67,569144.574,204985.032,568906.894,2
238082.282,487766.342,238139.842,487555.527,2
98824.706,431984.598,100241.349,430320.512,2
64370.951,408661.725,64335.0,408674.0,2
120113.607,411020.068,120282.701,411063.822,2
87027.255,432160.933,86079.392,432115.577,2
55524.489,425395.801,55543.226,425427.292,2
55543.226,425427.292,55524.489,425395.801,2
51497.689,423807.546,55543.226,425427.292,2
167210.1371,464603.5462,167112.277,462893.391,2
163125.498,379480.214,162935.845,379598.532,2
103930.2774,420683.8026,104139.2343,420681.9371,2
180966.637,526006.058,180576.16,530334.643,2
84873.159,438114.42,84850.432,436701.38,2
197011.743,376678.292,188582.929,377981.047,2
121055.3,493167.375,118231.769,496096.124,2
51296.552,423697.709,51337.065,423699.818,2
55543.226,425427.292,55524.489,425395.801,2
198527.851,466843.762,198436.342,466950.685,2
197959.542,466539.048,198527.851,466843.762,2
57922.966,426169.897,55524.489,425395.801,2
73955.001,435722.608,73992.667,435384.377,2
118045.976,489475.914,118423.815,490459.726,2
85535.059,434229.39,84779.327,437458.452,2
87803.272,432105.787,87027.255,432160.933,2
94938.7988,431575.3402,94939.9755,431540.874,2
231428.0,557262.87,231878.641,555150.359,2
249398.0,478722.0,247418.833,478430.233,2
83034.525,450401.525,83565.061,450886.946,2
41990.53,413364.308,41671.587,412741.056,2
151558.414,414163.616,152352.501,412894.478,2
92141.926,430752.872,94474.929,431099.756,2
104944.018,410939.247,103971.985,412734.094,2
108103.041,488716.665,110389.783,488965.59,2
131310.909,482439.611,135502.016,480917.962,2
118062.273,489921.142,118057.423,488433.584,2
105001.824,472516.185,103451.215,471807.584,2
104870.0,472673.0,104721.013,472450.551,2
163684.678,379550.872,162935.845,379598.532,2
103971.985,412734.094,103984.7346,420182.9824,2
227416.7761,525018.56,227463.948,525172.484,2
234598.3108,444456.7766,235417.287,445462.8244,2
226884.909,524953.272,227157.088,524574.829,2
101195.828,429098.585,100867.69,429727.025,2
148601.5338,487749.4317,151331.659,485015.265,2
93760.116,460668.087,87628.25,454834.576,2
93070.292,430979.932,92003.165,430783.534,2
97081.8359,405937.7472,91001.697,406616.284,2
231878.641,555150.359,232583.302,554656.557,2
137681.129,451865.133,139286.373,454312.856,2
226503.462,532861.485,227598.82,529017.927,2
187464.896,346184.446,189717.914,348237.178,2
195137.443,352617.142,199192.319,354906.201,2
201203.512,387261.631,202163.071,385134.807,2
110389.783,488965.59,118012.7153,488690.3161,2
138348.269,452630.395,138248.943,452232.459,2
138119.37,398224.666,140053.55,400484.017,2
167644.3,413615.238,167769.713,415193.999,2
34031.657,390186.345,33244.337,392285.074,2
71013.602,382284.858,77334.857,382972.382,2
96355.0,436501.0,96443.5062,436686.7855,2
96072.529,439993.713,96524.526,438654.847,2
133501.716,454152.35,132811.399,449718.236,2
143393.582,429505.364,144044.709,429923.665,2
161135.895,397651.254,163592.19,400969.114,2
198263.611,441751.686,202465.223,439766.248,2
198176.562,467749.876,196620.592,461819.19,2
167028.626,461987.644,167247.9222,463953.2531,2
132205.2705,482202.088,131004.024,482629.244,2
127577.547,465572.223,130003.508,459548.388,2
109956.359,478008.873,110980.216,479193.955,2
188138.17,434528.314,187994.297,434369.73,2
85561.769,432127.798,88439.715,431931.296,2
104550.328,397521.098,107928.419,398694.774,2
118044.422,487921.083,118089.585,488150.84,2
178468.808,308752.012,178683.801,313563.274,2
185622.66,562825.693,190032.392,554774.7325,2
94958.924,429029.92,95003.39,430468.659,2
109337.453,487058.798,108765.856,488276.464,2
96336.263,439551.847,96169.3735,440479.6233,2
99264.815,431620.049,92003.165,430783.534,2
104120.898,423767.918,104129.9791,421305.4362,2
180964.813,435731.171,181251.451,435518.339,2
252227.47,604379.662,252389.7558,604665.6593,2
193447.977,408432.976,191124.449,408739.443,2
196038.922,461274.224,198784.428,465957.156,2
124929.8113,479274.9562,124799.7951,479109.2161,2
93044.744,468637.064,93774.622,469085.067,2
84393.42,432433.198,85370.765,432272.807,2
108001.427,475826.952,109956.359,478008.873,2
94941.1052,431508.6422,97010.189,431038.388,2
129118.7811,482126.0068,130021.327,482683.725,2
136389.522,480663.305,132541.997,482024.058,2
104129.9791,421305.4362,103811.32,413030.084,2
130024.422,454007.753,132288.17,453444.557,2
180964.813,435731.171,185283.442,433973.831,2
149091.032,408381.746,150703.042,409317.805,2
149995.359,415704.105,150364.255,415276.933,2
31032.633,398010.738,31029.81,398027.509,2
167629.339,379988.901,163684.678,379550.872,2
155008.0,388762.0,150069.33,389348.304,2
120082.29,406632.953,120125.873,410689.645,2
157708.839,382679.657,157850.531,381227.082,2
82051.0,449152.0,82810.019,450201.019,2
100929.969,430088.905,98758.247,432175.851,2
82224.0332,444410.8804,84004.904,440483.562,2
209648.954,521744.646,209657.513,520495.468,2
205275.422,568562.875,205032.214,569012.166,2
141410.199,434244.007,142728.626,432167.661,2
196490.89,546757.743,193737.109,549140.209,2
31407.964,396420.136,31413.157,396404.412,2
108659.0,488778.0,108667.0,488647.0,2
91192.5435,465118.2185,86611.8088,460126.1141,2
191058.007,554665.188,185849.996,562064.812,2
110026.744,486424.985,110357.46,486104.384,2
197959.542,466539.048,196620.592,461819.19,2
149729.2765,430380.254,145066.036,429984.897,2
96819.984,440784.073,96524.526,438654.847,2
179840.248,320600.647,179193.889,320151.972,2
209467.764,521031.141,210337.969,522653.724,2
97479.889,431503.104,96536.22,430962.843,2
108785.0,488658.0,108772.0,488786.0,2
85860.077,432976.598,86096.4279,432112.8904,2
246211.079,479531.6,246744.031,478964.821,2
144375.385,429306.641,144044.709,429923.665,2
86079.392,432115.577,83475.706,432340.211,2
124208.452,411687.691,127315.095,411924.772,2
110980.216,479193.955,113449.82,482071.222,2
84255.9731,437854.485,84615.814,437936.804,2
121220.631,483395.535,119410.756,483590.267,2
73992.667,435384.377,73300.017,434695.801,2
