,type,starttime_new,endtime_new,vild_primair_wegnummer,primaire_locatie_lengtegraad,primaire_locatie_breedtegraad,duration,dutch_rd_x,dutch_rd_y,Node,Node_distance_to_incident,Node_distance_line,Node_line,Node_RPE
10,general_obstruction,2019-10-11 10:30:00,2019-10-11 10:38:13,A10,4.928052,52.41169,8.216666666666667,123759.0109387221,491639.64010924235,"(124020.893, 491420.912)",341.2099057645987,1613.0,"LINESTRING (122726.607 492377.655, 122761 492356, 122781 492345, 122938 492253, 123042 492187, 123081 492164, 123175 492099, 123236 492054, 123331 491983, 123421 491913, 123478 491870, 123573 491794, 123659 491724, 123765 491635, 123843 491569, 123883 491536, 123907 491515, 123937 491489, 124020.893 491420.912)",R
11,general_obstruction,2019-10-11 10:32:00,2019-10-11 10:43:52,A15,4.65757751464844,51.8575477600098,11.866666666666667,104736.46441970547,430138.8284588616,"(104741.0, 430139.0)",4.538823082061736,285.0,"LINESTRING (104455.989 430136.614, 104688.006 430139, 104741 430139)",R
12,general_obstruction,2019-10-11 12:52:00,2019-10-11 13:01:16,A12,5.444542,52.051365,9.266666666666667,158932.87767826507,451451.78996672085,"(159832.511, 451392.899)",901.5587942764164,1851.0,"LINESTRING (157985.645 451514.887, 158019 451513, 158235 451499, 158352 451490, 159599.642 451408.652, 159786 451396, 159832.511 451392.899)",R
13,general_obstruction,2019-10-11 13:29:00,2019-10-11 14:00:08,A58,3.6372201,51.47693,31.133333333333333,33433.61888363802,389000.92332575645,"(34024.782, 389230.653)",634.2314667176762,673.0,"LINESTRING (33397.677 388986.889, 33592 389062, 33737 389119, 34024.782 389230.653)",L
14,general_obstruction,2019-10-11 14:11:00,2019-10-11 14:14:03,A58,5.288934,51.50385,3.05,148177.0576065826,390541.2472501504,"(149289.13512, 389575.18657)",1473.0884676696428,5934.0,"LINESTRING (144171.919 392480.196, 144190.754 392471.994, 144312 392420, 145000 392078, 145691 391735, 145698 391732, 146624 391269, 147063 391065, 147072 391061, 148235 390514, 148352 390446, 148418 390405, 148488 390352, 148541 390308, 148655 390201, 148715 390135, 148755 390092, 149018 389805, 149082 389738, 149194 389644, 149289.13512 389575.18657)",L
15,general_obstruction,2019-10-11 14:39:00,2019-10-11 14:55:53,A5,4.8152156,52.391884,16.883333333333333,116064.30795152807,489490.5958023656,"(118485.654, 490574.494)",2652.8761730027395,3857.0,"LINESTRING (115130.748 489660.878, 115199.186 489656.122, 115247.962 489651.757, 115356.316 489636.262, 115439.792 489620.985, 115504.717 489606.364, 115621.583 489576.029, 115729.501 489547.658, 115800.755 489530.854, 115868.081 489517.323, 115937.807 489505.538, 116015.172 489495.5, 116058.274 489491.353, 116120.035 489487.425, 116189.107 489485.242, 116299.425 489483.496, 116417.6 489483.278, 116635.618 489481.532, 116765.906 489480.659, 116914.743 489480.005, 117023.861 489479.132, 117126.65000000001 489478.259, 117240.679 489477.604, 117282.362 489476.949, 117318.371 489478.041, 117377.946 489484.847, 117424.652 489495.063, 117469.827 489508.594, 117520.567 489528.89, 117580.473 489560.752, 117611.244 489580.393, 117676.579 489633.316, 117720.226 489676.145, 117768.78 489727.507, 117810.112 489764.258, 117857.551 489800.928, 117907.833 489834.04000000004, 117968.675 489875.081, 118003.456 489904.406, 118052.848 489954.919, 118077.454 489983.891, 118100.469 490014.889, 118125.191 490056.149, 118179.409 490152.991, 118229.706 490233.807, 118271.307 490292.117, 118377.777 490438.949, 118485.654 490574.494)",R
16,general_obstruction,2019-10-11 15:58:00,2019-10-11 16:52:33,A44,4.62995958328247,52.2315902709961,54.55,103267.84183841635,471772.09923749865,"(103469.701, 471795.237)",203.18089764744948,762.0,"LINESTRING (102714.074 471700.35000000003, 102743 471704, 102920.648 471728.26, 103056.58 471746.478, 103228.106 471767.778, 103350.725 471782.072, 103469.701 471795.237)",L
17,general_obstruction,2019-10-11 16:05:00,2019-10-11 16:17:14,A35,6.65097188949585,52.3231239318848,12.233333333333333,241156.01260974532,482437.81791787,"(240539.562, 482609.649)",639.950994249812,839.0,"LINESTRING (241345.03899 482376.0977, 241058.715 482469.836, 240896.232 482520.153, 240712.784 482572.567, 240539.562 482609.649)",L
18,general_obstruction,2019-10-11 16:37:00,2019-10-11 17:02:37,A4,4.5130215,52.143196,25.616666666666667,95160.84126929856,462027.60897335847,"(95468.49, 462284.419)",400.74821432644393,3673.0,"LINESTRING (92764.82319 459837.24987, 92885.02821 459947.83848, 92974.8315 460023.98924, 93107.10932 460137.45691, 93180.6407 460195.99887, 93227.25156 460235.14833, 93302.79554 460294.61268, 93333.43788 460317.0635, 93398.66662 460367.12276, 93524.02866 460461.78029, 93611.67207 460523.29603, 93851.43243 460687.9727, 93907.543 460727.508, 94068.848 460851.665, 94211.525 460967.156, 94281.979 461022.73, 94497.03 461199.023, 94528.232 461224.331, 94606.218 461297.357, 94641.936 461335.853, 94694.818 461393.965, 94747.835 461460.648, 94787.919 461516.15, 94858.814 461614.694, 94945.206 461745.424, 95014.536 461845.55, 95063.89600000001 461912.55, 95098.197 461957.099, 95152.881 462019.586, 95185.053 462052.85000000003, 95232.003 462101.392, 95274.186 462140.475, 95315.633 462175.643, 95355.867 462207.24, 95415.684 462250.952, 95468.49 462284.419)",L
19,general_obstruction,2019-10-11 16:44:00,2019-10-11 16:51:54,A27,5.317578,52.366962,7.9,150257.62690538753,486566.28301587637,"(149427.326, 487746.789)",1443.258109985539,3329.0,"LINESTRING (151343.578 485025.019, 150001.101 486931.235, 149663.994 487411.993, 149601.232 487504.967, 149538.375 487594.683, 149471.956 487689.456, 149427.326 487746.789)",R
20,general_obstruction,2019-10-11 17:30:00,2019-10-11 17:41:09,N14,4.38148212432861,52.0826835632324,11.15,86063.88241010965,455412.09177328565,"(86834.512, 454554.678)",1152.8349159504462,1463.0,"LINESTRING (85911.688 455678.57, 85928.327 455643.711, 85945.732 455603.001, 85967.393 455557.006, 85978.772 455528.957, 85999.864 455493.853, 86008.861 455478.808, 86034.526 455448.423, 86076.599 455397.143, 86155.411 455309.179, 86563.199 454832.749, 86623.93000000001 454769.635, 86717.591 454681.726, 86834.512 454554.678)",R
21,general_obstruction,2019-10-11 18:12:00,2019-10-11 18:14:26,A27,5.000966,51.936474,2.433333333333333,128438.67625925949,438738.27274582465,"(129825.52604, 440602.45619)",2323.474171984153,5046.0,"LINESTRING (127380 436264, 127594 436838, 127595 436842, 127597 436846, 127633 436944, 127787 437357, 127840 437500, 128005 437937, 128037 438015, 128063 438078, 128086 438132, 128127 438217, 128198 438349, 128225 438396, 128254 438444, 128428 438721, 128469 438787, 128651 439076, 128775 439274, 128812.7082 439334.33312, 128889.86263 439457.54341, 128968.71787 439582.9608, 129047.21886 439710.52875, 129130.63026 439840.0487, 129189 439934, 129260.02636 440048.25979, 129325.50817 440150.90213, 129345.51071 440178.84218, 129376.30827 440219.16476, 129404.72457 440252.81983, 129429.17212 440282.18864, 129452.50842 440306.79494, 129471.55846 440328.70248, 129497.11726 440353.15003, 129514.10354 440371.08882, 129536.16984 440391.40886, 129560.29989 440413.9514, 129591.73245 440441.09771, 129625.22876 440469.19651, 129667.45635 440500.62908, 129714.28769 440533.49039, 129753.97527 440559.04919, 129825.52604 440602.45619)",R
22,general_obstruction,2019-10-11 18:21:00,2019-10-11 18:38:21,A9,4.892748,52.2943,17.35,121267.84500856555,478594.32776383776,"(121195.27445, 478631.242510002)",81.41980382490269,2849.0,"LINESTRING (123870.122 477707.725, 123782.144 477715.651000001, 123570.182 477751.04200000205, 123441.329 477775.940999998, 123321.924 477799.015000003, 123114 477845.000000002, 122941.568 477889.19, 122799.966 477925.705000002, 122594.087 477991.868000003, 122345.17 478081.157, 122107.173 478178.155000001, 121915.043 478265.511000005, 121716.646 478362.54699999903, 121549.441 478449.506000001, 121375 478541.000000003, 121195.27445 478631.242510002)",R
23,general_obstruction,2019-10-11 18:36:00,2019-10-11 19:19:00,A7,5.62229681015015,53.0330924987793,43.0,170770.5276730762,560712.4048365639,"(170864.62, 560498.865)",233.35086840562306,516.0,"LINESTRING (170649.597 560967.759, 170736.53 560778.353, 170783.986 560675.671, 170830.603 560573.409, 170864.62 560498.865)",R
24,general_obstruction,2019-10-11 18:48:00,2019-10-11 19:18:55,A7,5.148634,52.99001,30.916666666666668,138979.62278073304,555918.7806707217,"(140187.436, 556959.264)",1594.1826530049918,4723.0,"LINESTRING (136612.268 553872.596, 136628 553886, 136699 553949, 136803 554038, 136878 554104, 137021 554228, 137120 554311, 137310 554477, 137611 554736, 137704 554818, 137861 554953, 137949 555027, 138094 555153, 138150 555202, 138693 555670, 138936 555882, 138995 555932, 139040 555972, 139364 556250, 140000 556797, 140187.436 556959.264)",R
25,general_obstruction,2019-10-11 21:12:00,2019-10-11 22:27:50,A2,4.992757,52.158512,75.83333333333333,128008.30226095348,463444.6538089161,"(127652.139, 464965.52)",1562.0135209514403,3526.0,"LINESTRING (128761.05 461651.434, 128699.534 461795.5, 128616.389 461997.113, 128487.308 462303.275, 128347.114 462635.509, 128234.429 462910.607, 128104.816 463217.448, 128012.992 463434.033, 127903.6 463693.36, 127786.336 463969.736, 127732.904 464125.273, 127693.755 464300.912, 127682.10800000001 464364.693, 127671.392 464473.04000000004, 127663.988 464641.24, 127656.636 464843.216, 127652.139 464965.52)",L
26,general_obstruction,2019-10-11 23:30:00,2019-10-11 23:34:12,A65,5.14345,51.572304,4.2,138101.48196599286,398180.5327313564,"(138119.37, 398224.666)",47.62065898128394,953.0,"LINESTRING (137767.106 397339.505, 137847 397534, 137894 397657, 137911 397699, 138005 397939, 138014 397960, 138031 398006, 138116 398216, 138119.37 398224.666)",L
27,vehicle_obstruction,2019-10-11 00:12:15,2019-10-11 00:54:45,A20,4.572642,51.95961,42.5,99012.71934694263,441555.51735091925,"(98847.946, 441427.262)",208.80539002166756,1220.0,"LINESTRING (99826.115 442155.427, 99764 442110, 99662 442033, 99596 441981, 99569 441961, 99552 441948, 99275 441740, 99134 441633, 98991 441527, 98889 441456, 98847.946 441427.262)",L
28,vehicle_obstruction,2019-10-11 00:21:45,2019-10-11 00:33:18,A15,5.117205,51.84769,11.55,136395.62268368306,428824.4926198342,"(138624.15899999999, 428800.969)",2228.6604662517593,3693.0,"LINESTRING (135021.333 428343.424999999, 135120 428388, 135310 428472.000000001, 135418 428519.000000003, 135514 428556.000000001, 135735 428633.000000001, 136061 428742.000000002, 136125 428761.000000001, 136192 428779.000000004, 136293 428801.000000004, 136475 428834, 136568 428845.999999999, 136670 428853.000000001, 136712 428853.000000002, 136740 428854.000000003, 136829 428850.000000002, 137384 428813.000000002, 137388 428813, 137392 428813.000000002, 137778 428787.000000005, 138017 428770.999999999, 138102 428767.000000001, 138189 428767.000000004, 138278 428771.000000002, 138624.15899999999 428800.969)",R
29,vehicle_obstruction,2019-10-11 00:36:44,2019-10-11 00:59:47,A15,5.30021810531616,51.8592300415039,23.05,149007.68022368793,430077.4538791649,"(149082.257, 430100.339)",78.00912972684235,469.0,"LINESTRING (148617.802 430046.82, 148706 430049, 148775 430052, 148851 430059, 148909 430066, 148968 430076, 149082.257 430100.339)",R
30,vehicle_obstruction,2019-10-11 00:47:15,2019-10-11 01:01:16,N2,5.416578,51.45464,14.016666666666667,157041.68803666026,385062.3980905653,"(156748.765, 385345.989)",407.7103252558936,992.0,"LINESTRING (157526.632 384742.9, 157502.508 384760.673, 157474.717 384779.615, 157367.99 384837.959, 157265.696 384893.055, 157179.045 384947.295, 157090.409 385012.779, 157007.396 385079.917, 156903.547 385175.167, 156848.645 385229.572, 156748.765 385345.989)",L
31,vehicle_obstruction,2019-10-11 01:06:45,2019-10-11 02:06:15,A50,5.599765,51.65371,59.5,169709.5675843971,407230.42909059953,"(169760.33000000002, 407443.156)",218.69970466584283,805.0,"LINESTRING (169451.394 406710.19, 169482.348 406748.004, 169555.886 406853.553, 169605.255 406954.267, 169635.272 407013.137, 169670.37900000002 407098.373, 169695.88 407168.936, 169711.075 407215.047, 169726.446 407271.987, 169747.929 407371.894, 169760.33000000002 407443.156)",R
32,vehicle_obstruction,2019-10-11 01:37:15,2019-10-11 01:42:45,A67,6.071205,51.39291,5.5,202606.02326292268,378417.807901973,"(197011.743, 376678.292)",5858.488476846511,6247.0,"LINESTRING (202940.334 378540.413, 202919 378535, 202856 378515, 202795 378494, 202712 378463, 202687 378453, 202604 378416, 202183 378240, 201041 377759, 201036 377757, 201032 377756, 200258 377434, 200170 377398, 200000 377331, 199827 377267, 199687 377220, 199684 377219, 199679 377217, 199507 377161, 199360 377116, 199265 377088, 199035 377026, 198823 376972, 198654 376934, 198445 376890, 198238 376851, 198046 376819, 198042 376819, 198039 376818, 197720 376772, 197252 376706, 197107 376688, 197011.743 376678.292)",L
33,vehicle_obstruction,2019-10-11 02:09:15,2019-10-11 02:16:17,N277,5.98444986343384,51.3779907226563,7.033333333333333,196581.62331980254,376705.0137564671,"(196583.0, 376696.0)",9.118281308121203,313.0,"LINESTRING (196895.596 376678.126, 196808 376678, 196589 376696, 196583 376696)",L
34,vehicle_obstruction,2019-10-11 03:19:17,2019-10-11 03:28:45,A12,5.142187,52.05326,9.466666666666669,138194.08090400766,451689.3820069868,"(138247.493, 451671.993)",56.17143012494171,508.0,"LINESTRING (137779.453 451848.616, 137813.453 451846.94, 137850.053 451842.018, 137872 451839, 137889 451835, 137918.202 451827.824, 137961.357 451811.656, 138009.297 451787.836, 138059.111 451756.772, 138108.121 451724.587, 138145.063 451704.141, 138175.539 451692.349, 138205.165 451682.16000000003, 138231.144 451677.967, 138247.493 451671.993)",R
35,vehicle_obstruction,2019-10-11 03:55:47,2019-10-11 05:45:18,A15,4.90531,51.83781,109.51666666666668,121787.81393902341,427800.7706397601,"(120428.073, 427294.88)",1450.8000415815998,2813.0,"LINESTRING (123129.337 427942.364, 122847 427963, 122766 427967, 122698 427967, 122619 427966, 122554 427962, 122504 427956, 122442 427947, 122326 427924, 122266 427911, 121653 427769, 121588 427752, 121535 427733, 121382 427677, 121055 427553, 120713 427419, 120540 427348, 120434 427298, 120428.073 427294.88)",L
36,vehicle_obstruction,2019-10-11 05:04:45,2019-10-11 05:52:45,A29,4.492658,51.81836,48.0,93322.00940528544,425906.0975383105,"(93625.994, 426170.404)",402.8207287548471,1181.0,"LINESTRING (92747.777 425381.574, 92790.132 425419.645, 92864.784 425486.967, 93162 425755, 93172 425764, 93181 425772, 93366 425939, 93421.218 425987.429, 93444.932 426008.893, 93494.603 426053.816, 93535.135 426089.878, 93595.53 426144.571, 93611.564 426158.468, 93625.994 426170.404)",L
37,vehicle_obstruction,2019-10-11 05:55:45,2019-10-11 06:08:52,A27,5.153027,52.13325,13.116666666666667,138966.29012884782,460586.5228435608,"(139147.56543, 461039.31209)",487.72824041552155,593.0,"LINESTRING (138916.86527 460493.09161, 139021.83809 460753.71534, 139120.26329 460980.33141, 139147.56543 461039.31209)",R
38,vehicle_obstruction,2019-10-11 05:59:15,2019-10-11 06:20:54,A2,5.422198,51.48766,21.65,157430.53888415731,388736.0895647577,"(157430.336, 388724.54)",11.551346591387835,214.0,"LINESTRING (157606.404 388846.564, 157576.998 388824.138, 157509.575 388777.207, 157430.336 388724.54)",R
39,vehicle_obstruction,2019-10-11 06:08:45,2019-10-11 06:22:18,N226,5.397267,52.13526,13.55,155688.81418229328,460784.36982271104,"(155555.333, 460677.278000002)",171.13119095462332,181.0,"LINESTRING (155697.73415 460788.283679998, 155683 460780.000000002, 155679 460776.000000001, 155621 460723, 155597 460704.999999999, 155563 460682.000000001, 155555.333 460677.278000002)",L
40,vehicle_obstruction,2019-10-11 06:08:46,2019-10-11 06:15:17,A16,4.69609785079956,51.640510559082,6.516666666666667,107160.73557930415,405967.38659616443,"(106638.913, 407163.622)",1305.0969104481146,1494.0,"LINESTRING (107225.836 405791.457, 107136.174 406008.211, 107073.368 406148.317, 106977 406341, 106939 406417, 106915 406473, 106906.335 406484.373, 106874.067 406561.392, 106845.603 406634.453, 106818.662 406708.427, 106791.721 406783.315, 106770.563 406842.982, 106682.166 407061.142, 106638.913 407163.622)",L
41,vehicle_obstruction,2019-10-11 06:16:15,2019-10-11 07:32:53,N11,4.71678304672241,52.1017684936523,76.63333333333334,109065.71451825216,457270.1078784054,"(109483.522, 456984.878)",505.88454744103984,3150.0,"LINESTRING (106678.755 458391.435, 106800.565 458349.955, 106867.703 458324.464, 107005.722 458272.591, 107154.855 458215.531, 107201.726 458195.894, 107799.704 457961.869, 108160.72 457789.60000000003, 108447.585 457632.312, 108739.692 457458.545, 109020.753 457295.638, 109384.085 457063.234, 109469.339 456994.705, 109483.522 456984.878)",R
42,vehicle_obstruction,2019-10-11 06:21:15,2019-10-11 06:24:24,A20,4.455087,51.93637,3.15,90899.95251215418,439067.1689740125,"(90505.701, 438914.933)",422.6228183846466,468.0,"LINESTRING (90940.838 439081.976, 90874 439044, 90838 439027, 90740 438984, 90725 438978, 90709 438974, 90703 438972, 90698 438971, 90639 438955, 90627 438952, 90559 438933, 90505.701 438914.933)",L
43,vehicle_obstruction,2019-10-11 06:29:14,2019-10-11 06:31:17,A2,5.347135,51.59232,2.05,152223.38393576324,400379.8796729502,"(152841.895, 398883.591)",1619.084843169832,4473.0,"LINESTRING (150381.702 402500.57, 150422 402445, 150450 402410, 150494 402360, 150531.749 402318.854, 150574.893 402279.792, 150621.066 402240.884, 150678 402187, 150693 402175, 150699 402168, 150763 402112, 150897 401985, 150977 401900, 151078 401793, 151164 401699, 151272.576 401567.673, 151401.452 401401.655, 151451.656 401334.75, 151625 401105, 151801.789 400872.691, 151860 400800, 151898 400751, 151922 400719, 151978.919 400648.564, 152088.208 400508.997, 152160.872 400418.136, 152234.034 400328.272, 152308.693 400236.663, 152387.09 400140.816, 152458.508 400052.198, 152500.012 399996.984, 152541.529 399936.294, 152582.772 399875.087, 152615.801 399818.377, 152646.587 399760.919, 152664.784 399724.525, 152689.088 399672.8, 152709 399629, 152748 399519, 152777 399429, 152801 399332, 152815 399264, 152825.442 399186.462, 152836 399097, 152841.895 398883.591)",R
44,vehicle_obstruction,2019-10-11 06:32:44,2019-10-11 06:35:19,A2,5.32816505432129,51.6068801879883,2.583333333333333,150910.15963884513,402000.62681045296,"(152841.895, 398883.591)",3667.0851843367564,4473.0,"LINESTRING (150381.702 402500.57, 150422 402445, 150450 402410, 150494 402360, 150531.749 402318.854, 150574.893 402279.792, 150621.066 402240.884, 150678 402187, 150693 402175, 150699 402168, 150763 402112, 150897 401985, 150977 401900, 151078 401793, 151164 401699, 151272.576 401567.673, 151401.452 401401.655, 151451.656 401334.75, 151625 401105, 151801.789 400872.691, 151860 400800, 151898 400751, 151922 400719, 151978.919 400648.564, 152088.208 400508.997, 152160.872 400418.136, 152234.034 400328.272, 152308.693 400236.663, 152387.09 400140.816, 152458.508 400052.198, 152500.012 399996.984, 152541.529 399936.294, 152582.772 399875.087, 152615.801 399818.377, 152646.587 399760.919, 152664.784 399724.525, 152689.088 399672.8, 152709 399629, 152748 399519, 152777 399429, 152801 399332, 152815 399264, 152825.442 399186.462, 152836 399097, 152841.895 398883.591)",R
45,vehicle_obstruction,2019-10-11 06:44:44,2019-10-11 06:45:15,N3,4.70599699020386,51.8213386535645,0.5166666666666667,108034.24564223461,426078.14160001965,"(108138.548, 425578.709)",510.20770652532224,731.0,"LINESTRING (108019.6372 426293.76893, 108040 426014, 108051 425866, 108055 425830, 108063 425782, 108075 425742, 108082 425720, 108095 425689, 108127 425613, 108138.548 425578.709)",R
46,vehicle_obstruction,2019-10-11 06:52:15,2019-10-11 07:12:24,A27,4.83316,51.55033,20.15,116571.9090011031,395853.67904632917,"(117369.78, 396328.341)",928.3868273211175,1952.0,"LINESTRING (115706.43000000001 396304.855, 115779 396212, 115789 396202, 115810 396182, 115840 396156, 115874 396132, 115911 396108, 115934 396095, 115973 396076, 116058 396039, 116357 395912, 116363 395909, 116370 395907, 116375 395905, 116388 395900, 116395 395897, 116403 395894, 116456 395875, 116475 395870, 116518 395860, 116546 395857, 116611 395857, 116633 395859, 116665 395865, 116703 395876, 116724 395885, 116755 395899, 116787 395917, 116818 395938, 116836 395952, 116873 395990, 117010 396136, 117013 396140, 117017 396144, 117069 396195, 117109 396223, 117137 396239, 117163 396253, 117338.675 396314.876, 117369.78 396328.341)",L
47,vehicle_obstruction,2019-10-11 07:05:26,2019-10-11 07:05:53,A28,5.17170000076294,52.0928916931152,0.45,140231.46205494393,456092.33009868534,"(140201.433, 456095.85000000003)",30.234646452227732,185.0,"LINESTRING (140386.044 456087.139, 140348.441 456093.938, 140201.433 456095.85000000003)",L
