,type,starttime_new,endtime_new,vild_primair_wegnummer,primaire_locatie_lengtegraad,primaire_locatie_breedtegraad,duration,dutch_rd_x,dutch_rd_y,Node,Node_distance_to_incident,Node_distance_line,Node_line,Node_RPE
0,general_obstruction,2019-09-03 01:46:00,2019-09-03 02:19:39,A10,4.9735546,52.37889,33.65,126834.15810766147,487971.5298232606,"(126860.54948, 487725.92276)",247.02091825880095,1194.0,"LINESTRING (126544.373 488866.967, 126597.15000000001 488773.116, 126628.478 488703.498, 126680.94 488571.224, 126722.959 488459.338, 126767.962 488300.709, 126803.517 488157.495, 126820.673 488064.008, 126844.365 487904.701, 126847 487884, 126860.54948 487725.92276)",R
1,general_obstruction,2019-09-03 06:47:00,2019-09-03 07:18:37,A15,4.7893496,51.826225,31.616666666666667,113785.34707243743,426571.23226173874,"(114387.727, 426383.28)",631.0211009332235,3797.0,"LINESTRING (110686.631 427180.847, 110890.188 427101.292, 110984.334 427069.545, 111088.333 427041.356, 111191.784 427017.272, 111260.752 427004.135, 111427.15000000001 426978.135, 111640 426949, 111992.293 426893.228, 112123.015 426872.986, 112261.93000000001 426851.499, 112370.96 426828.91000000003, 112498.66 426802.771, 112626.36 426775.835, 112780.398 426743.71, 112921.666 426715.177, 113039.39 426693.428, 113171.08 426671.679, 113322.325 426646.738, 113437.654 426627.982, 113608.027 426601.085, 113838 426563, 113916 426549, 114013 426524, 114075 426505, 114179 426465, 114313 426412, 114387.727 426383.28)",R
2,general_obstruction,2019-09-03 08:40:00,2019-09-03 08:55:55,A6,5.209082,52.35376,15.916666666666666,142864.45411646456,485109.9887149216,"(140406.53675, 483763.38149)",2802.625340386955,6705.0,"LINESTRING (146577.34217 485577.7403, 146484.1606 485516.12693, 146362.31845 485433.88348, 146315.51998 485401.89991, 146245.18383 485354.68607, 146195.33931 485324.22553, 146103.41768 485265.63194, 146009.25311 485211.93691, 145952.90111 485182.86094, 145900.01053 485156.55411, 145847.25842 485133.15488, 145804.47521 485114.18627, 145683.60225 485069.18775, 145664.63364 485062.95718, 145581.97481 485037.75801, 145490.17782 485015.05106, 145412.78036 484998.99005, 145352.1362 484987.91349, 145271.0004 484977.2523, 145192.49528 484968.94488, 145097.37533 484964.23734, 145046.28469 484963.12969, 144962.79513 484963.96043, 144896.19731 484967.83723, 144851.19879 484971.99094, 144780.17035 484979.32916, 144681.31205 484994.42097, 144623.57548 485005.49753, 144512.1176 485031.80436, 144471.82662 485042.88092, 144356.07657 485075.1414, 144234.9267 485108.92491, 144195.74336 485119.5861, 144109.06928 485140.63156, 144049.39432 485152.53886, 143957.87424 485169.1537, 143901.79916 485177.18421, 143818.17113 485187.8454, 143766.52667 485192.41448, 143707.68245 485196.98356, 143669.60678 485198.50658, 143596.50148 485200.99881, 143537.93417 485201.55264, 143508.44283 485201.27572, 143452.78312 485199.7527, 143392.55433 485196.8451, 143356.97088 485194.9067, 143302.97265 485189.64533, 143225.43673 485181.47637, 143170.60776 485173.86124, 143082.86882 485159.73293, 142973.55661 485136.76301, 142863.01386 485109.28114, 142791.23286 485087.13157, 142711.04322 485061.4955, 142642.74872 485036.06451, 142565.02015 485005.09614, 142496.93074 484976.17865, 142448.52984 484952.38837, 142363.41807 484910.14012, 142287.5353 484870.55803, 142272.56383 484861.94431, 142248.97864 484849.4339, 142115.0558 484776.83254, 142062.14295 484747.29979, 141966.36658 484693.36149, 141910.17231 484661.77785, 141831.82847 484616.45327, 141733.76968 484560.40754, 141622.16820000001 484495.63741, 141569.62185 484464.6811, 141478.81667 484411.34099, 141310.06508 484313.5508, 141107.57905 484194.80556, 140935.07037 484092.57036, 140876.43859 484057.85695, 140682.33987 483943.98006, 140516.60453 483837.93485, 140446.96606 483790.73309, 140406.53675 483763.38149)",L
3,general_obstruction,2019-09-03 09:13:00,2019-09-03 09:32:14,A58,4.2253194,51.426926,19.23333333333333,74195.53710936822,382622.4087307578,"(76195.27100000001, 382846.556)",2012.2568503175962,4153.0,"LINESTRING (72077.697 382318.3, 72851 382420, 72961 382439, 73319 382511, 73508 382542, 73596 382554, 73919 382593, 74514 382657, 74625 382669, 74737 382681, 74934 382703, 75000 382711, 76195.27100000001 382846.556)",L
4,general_obstruction,2019-09-03 12:18:00,2019-09-03 12:41:16,A2,5.3565903,51.56747,23.266666666666666,152877.43896062236,397614.9454893424,"(152879.521, 397118.853)",496.0968583551899,1123.0,"LINESTRING (152852.271 398240.897, 152863.177 397504.676, 152867 397251, 152879.521 397118.853)",R
5,general_obstruction,2019-09-03 12:24:00,2019-09-03 13:12:32,A15,5.2693944,51.8586,48.53333333333333,146884.19926983715,430010.34431079606,"(147365.022, 430019.39)",480.90781063986856,972.0,"LINESTRING (146392.90197 430000.63488, 146483 430002, 146758 430008, 146941 430012, 147084 430014, 147365.022 430019.39)",R
6,general_obstruction,2019-09-03 12:57:00,2019-09-03 12:58:27,A27,5.14446067810059,52.0532417297363,1.45,138350.02600467353,451686.8258014174,"(138376.307, 451998.777)",313.05629048538185,381.0,"LINESTRING (138339.34429 451620.33107, 138344.252 451648.952, 138353 451705, 138363 451794, 138370.904 451871.91000000003, 138376.307 451998.777)",R
7,general_obstruction,2019-09-03 12:58:00,2019-09-03 13:00:02,A27,5.14446067810059,52.0532417297363,2.033333333333333,138350.02600467353,451686.8258014174,"(138376.307, 451998.777)",313.05629048538185,381.0,"LINESTRING (138339.34429 451620.33107, 138344.252 451648.952, 138353 451705, 138363 451794, 138370.904 451871.91000000003, 138376.307 451998.777)",R
8,general_obstruction,2019-09-03 13:20:00,2019-09-03 13:48:57,A59,4.94808053970337,51.6928367614746,28.95,124638.2097325887,411653.42140116304,"(125093.905, 411689.856)",457.1494905755303,889.0,"LINESTRING (124208.452 411687.691, 124255.189 411684.808, 124420.532 411666.156, 124540.51000000001 411656.775, 124580 411655, 124632.621 411653.518, 124691 411653, 124745 411654, 124865.368 411661.534, 125000 411676, 125093.905 411689.856)",R
9,general_obstruction,2019-09-03 13:37:00,2019-09-03 13:42:53,A6,5.7437453,52.87138,5.883333333333334,179006.65421989304,542750.4990682368,"(179122.568, 542974.474)",252.19193975430298,280.0,"LINESTRING (178993.404 542726.025, 179037 542806, 179080 542890, 179099 542927, 179122.568 542974.474)",R
