,type,starttime_new,endtime_new,vild_primair_wegnummer,primaire_locatie_lengtegraad,primaire_locatie_breedtegraad,duration,dutch_rd_x,dutch_rd_y,Node,Node_distance_to_incident,Node_distance_line,Node_line,Node_RPE
10,general_obstruction,2019-09-13 09:38:00,2019-09-13 11:18:00,A9,4.7195854,52.52327,100.0,109689.59957733077,504164.75181583455,"(109757.194, 506471.928)",2308.1661445303953,2749.0,"LINESTRING (109624.02 503739.622, 109641.036 503852.252, 109651.327 503919.587, 109661.293 503987.409, 109671.746 504055.392, 109692.489 504181.473, 109702.78 504245.566, 109713.881 504315.818, 109723.523 504383.801, 109734.911 504472.141, 109755 504602, 109763 504657, 109787 504804, 109805.972 504924.252, 109808.337 504948.551, 109816.22 505019.553, 109819.056 505054.153, 109824.242 505155.752, 109825 505167, 109825 505176.992, 109826.754 505243.679, 109824.027 505348.303, 109822 505401, 109814.712 505511.78, 109810.861 505578.543, 109808.02 505621.014, 109798.679 505771.99, 109797.965 505788.28, 109788.063 505938.382, 109786.909 505963.877, 109781.381 506054.818, 109775.853 506148.145, 109769.891 506239.954, 109757.194 506471.928)",R
11,general_obstruction,2019-09-13 10:00:00,2019-09-13 10:11:18,N33,6.632655,52.971317,11.3,238665.00511272525,554534.4106519481,"(239502.81, 554784.099)",874.2203957208811,1692.0,"LINESTRING (237853.579 554459.879, 238074.421 554478.964, 238202.881 554489.679, 238369.062 554503.073, 238534.471 554516.414, 238757.315 554547.75, 238901.673 554576.646, 239060.422 554620.195, 239181.689 554656.381, 239366 554725, 239437 554753, 239502.81 554784.099)",R
12,general_obstruction,2019-09-13 11:07:00,2019-09-13 11:22:06,A28,6.3935266,52.687466,15.1,223042.10992554922,522699.78948965936,"(224727.91272, 524347.24447)",2357.125150268294,2655.0,"LINESTRING (222780.92254 522582.7015, 222786.11953 522585.24296, 222843.7459 522608.26175, 222885.65598 522627.31179, 222932.16983 522648.74308, 222954.39487 522659.2206, 223006.94123 522685.09691, 223083.14138 522726.05449, 223127.75022 522751.61329, 223172.99406 522779.23584, 223209.03038 522801.46089, 223245.0667 522824.95594, 223289.83429 522855.1185, 223314.12309 522872.10478, 223369.52695 522913.06236, 223393.49825 522931.1599, 223445.88585 522972.75248, 223490.49469 523010.05881, 223533.83353 523048.47638, 223580.66487 523090.86272, 223612.09744 523121.34278, 223642.41875 523151.66409, 223690.83759 523202.30544, 223761.64024 523281.09852, 223869.60906 523401.71296, 223902.8966 523439.1346, 223947.45895 523489.6028, 223989.60526 523536.74225, 224030.94624 523583.77432, 224073.25363 523631.39697, 224111.15847 523674.34863, 224150.02972 523718.10564, 224190.13583 523763.95654, 224229.4366 523807.98199, 224272.81778 523857.00058, 224315.12517 523904.89168, 224359.41907 523955.09143, 224403.60559 524004.80798, 224438.02061 524044.16244, 224471.30815 524081.58408, 224505.99162 524120.34795, 224542.71529 524161.63524, 224579.17051 524201.20445, 224613.69291 524237.76706, 224647.89317 524272.18208, 224688.37511 524311.48285, 224727.91272 524347.24447)",R
13,general_obstruction,2019-09-13 11:13:00,2019-09-13 11:30:19,N31,6.09288740158081,53.1320686340332,17.316666666666666,202231.19527697057,571932.5595093176,"(204437.516, 569630.255)",3188.801841835484,3896.0,"LINESTRING (201667.366 572342.533, 201742 572300, 201764 572287, 201770 572283, 201859.913 572231.238, 201936.741 572180.867, 202018.911 572121.593, 202081.492 572071.731, 202122.196 572034.954, 202191 571973, 202228.198 571935.802, 202336.779 571816.444, 202399.107 571741.905, 202481.658 571646.125, 202560.118 571556.687, 202746.128 571337.435, 202850 571214, 202904.193 571152.565, 203088.776 570939.029, 203182.776 570838.924, 203271.942 570748.741, 203372.556 570645.837, 203460.925 570555.633, 203496.597 570518.291, 203686.608 570324.916, 203793.073 570216.67, 203895.214 570112.24, 203994.047 570011.881, 204096.187 569906.688, 204201.38 569804.039, 204251.369 569761.936, 204278.844 569740.058, 204309.88 569716.908, 204334.302 569700.626, 204437.516 569630.255)",R
14,general_obstruction,2019-09-13 11:38:00,2019-09-13 11:44:54,A17,4.63974046707153,51.6916313171387,6.9,103318.0816656679,411693.0529543844,"(103380.091, 411755.819)",88.23113977803179,488.0,"LINESTRING (103045.832 411400.745, 103380.091 411755.819)",L
15,general_obstruction,2019-09-13 11:58:00,2019-09-13 12:06:29,A59,5.471451,51.727875,8.483333333333333,160820.44995203568,415463.41082661384,"(160947.06, 415521.469)",139.28695467438288,2078.0,"LINESTRING (159056.089 414671.737, 159195.932 414755.653, 159311.544 414819.419, 159425.965 414879.609, 159594.914 414957.975, 159673.578 414992.54000000004, 159804.983 415042.896, 159911.06 415079.845, 160016.84 415115.899, 160136.624 415151.656, 160231.676 415184.73, 160320.471 415219.295, 160460.219 415285.742, 160556.166 415334.013, 160800.799 415454.095, 160860.931 415482.664, 160904.288 415502.457, 160947.06 415521.469)",R
16,vehicle_obstruction,2019-09-13 12:15:00,2019-09-13 12:28:54,A59,4.880967,51.68657,13.9,119993.06467669926,410986.3605875009,"(120113.607, 411020.068)",125.16645462793676,419.0,"LINESTRING (119710.012 410907.622, 120113.607 411020.068)",R
17,general_obstruction,2019-09-13 13:02:00,2019-09-13 13:17:05,A50,6.00936985015869,52.2962265014648,15.083333333333334,197442.22051419033,478875.94753593847,"(197441.16487, 478893.41621)",17.500541652317,495.0,"LINESTRING (197469.956 478399.437, 197441.16487 478893.41621)",R
18,general_obstruction,2019-09-13 13:20:00,2019-09-13 14:00:56,A4,4.8243103,52.338276,40.93333333333333,116637.05196758048,483521.19534681295,"(117187.788, 483510.193000003)",550.8459213251185,857.0,"LINESTRING (116331.176 483527.223000003, 116705 483520.000000001, 116840 483517, 116870.044 483514.524000002, 117041 483511.000000002, 117187.788 483510.193000003)",L
19,general_obstruction,2019-09-13 13:40:00,2019-09-13 13:50:18,A2,5.89666891098022,51.1345481872559,10.3,190659.2661390295,349576.07425786305,"(190681.12, 349691.647)",117.62078882736806,532.0,"LINESTRING (190532.986 349182.469, 190539 349196, 190588 349318, 190610 349388, 190625 349435, 190636 349477, 190653 349544, 190657 349564, 190674 349648, 190676 349658, 190681.12 349691.647)",L
20,vehicle_obstruction,2019-09-13 14:54:00,2019-09-13 15:12:27,A7,5.6391673,53.02608,18.45,171904.98750279442,559935.857845438,"(172705.545, 559520.223)",902.0225224872751,2169.0,"LINESTRING (170864.62 560498.865, 170886.878 560451.408, 170917.536 560393.873, 170935.595 560363.635, 170963.733 560323.738, 171000.27 560278.591, 171038.487 560240.374, 171096.862 560187.668, 171132.14 560160.79, 171184.636 560125.513, 171245.531 560093.806, 171305.586 560068.188, 171346.323 560054.329, 171398.819 560039, 171470.214 560025.981, 171536.989 560020.731, 171612.163 560017.791, 171684.817 560011.702, 171737.313 560002.043, 171773.851 559992.383, 171820.887 559976.635, 171852.385 559963.196, 171887.242 559946.397, 171948.557 559910.49, 172009.873 559868.493, 172088.827 559814.527, 172192.559 559742.082, 172281.806 559681.808, 172325.341 559650.104, 172387.332 559613.667, 172440.331 559586.694, 172497.547 559563.14, 172542.058 559548.795, 172583.562 559537.72, 172623.695 559529.704, 172673.321 559522.848, 172705.545 559520.223)",R
21,general_obstruction,2019-09-13 15:16:00,2019-09-13 15:21:58,A29,4.39546394348145,51.7068328857422,5.966666666666667,86451.74600186932,413585.9340523119,"(86468.855, 413637.393)",54.22860051857151,1338.0,"LINESTRING (86624.562 412353.399, 86614 412370, 86584 412420, 86541 412500, 86524 412539, 86488 412625, 86478 412651, 86450 412737, 86430 412813, 86417 412874, 86409 412919, 86399 412995, 86398 413001, 86393 413053, 86389 413123, 86390 413194, 86391 413244, 86394 413293, 86402 413355, 86411 413418, 86424 413484, 86431 413514, 86458 413607, 86468.855 413637.393)",L
22,general_obstruction,2019-09-13 17:07:00,2019-09-13 17:28:51,A29,4.515483,51.84299,21.85,94928.55759524998,428627.06511851243,"(94958.924, 429029.92)",403.9977401864931,1267.0,"LINESTRING (94770.36166 427783.71596, 94832 427959, 94873 428111, 94890 428204, 94904 428307, 94918 428475, 94936 428730, 94936 428740, 94938 428762, 94940 428797, 94958.924 429029.92)",L
23,general_obstruction,2019-09-13 18:50:00,2019-09-13 19:43:10,A1,6.3727026,52.245735,53.16666666666666,222303.26827632563,473533.40976688685,"(222689.33026, 473585.02019)",389.49645827978867,560.0,"LINESTRING (222132.91539 473531.42192, 222180.80507 473533.00942, 222264.41357 473536.18443, 222365.22003 473542.53444, 222449.88686 473551.00112, 222504.61897 473556.22835, 222689.33026 473585.02019)",R
24,general_obstruction,2019-09-13 19:42:00,2019-09-13 20:28:48,A2,5.4594684,51.405647,46.8,160028.2340762778,379613.9634174177,"(159056.701, 379586.982)",971.9076680362448,3239.0,"LINESTRING (162293.688 379552.217, 162200.119 379557.347, 161987.401 379567.764, 161797.956 379576.536, 161481.296 379590.793, 161278.093 379600.334, 161077.469 379609.875, 160878.908 379619.93200000003, 160687.567 379624.832, 160484.88 379626.637, 160331.189 379623.284, 160134.69 379617.353, 159930.972 379611.422, 159727.769 379606.007, 159525.082 379600.592, 159322.395 379594.661, 159094.952 379588.987, 159056.701 379586.982)",L
25,general_obstruction,2019-09-13 20:02:00,2019-09-13 20:21:02,A6,5.5441866,52.57895,19.03333333333333,165640.54780359258,510162.9054789764,"(165697.982, 510248.081)",102.73050325298692,3115.0,"LINESTRING (164732.708 507355.740000001, 164728 507524, 164728 507631.000000001, 164728 507679, 164733 507793, 164737 507877.000000002, 164744 507952.000000002, 164749 507993.000000001, 164770 508153.000000001, 164787 508265.000000002, 164791 508291.999999999, 164815 508410.000000002, 164831 508482.999999999, 164840 508520.000000001, 164863 508604.000000002, 164907 508754.000000001, 164939 508855.000000001, 164963 508924, 164998 509019.000000001, 165000 509023.000000002, 165012 509051.000000001, 165059 509168.000000003, 165107 509273, 165148 509357.000000001, 165190 509438.000000002, 165230 509512.000000002, 165307 509648.000000002, 165448.011 509872.10500000103, 165537 510009.000000001, 165694 510242.000000002, 165697.982 510248.081)",R
26,general_obstruction,2019-09-13 20:50:00,2019-09-13 21:03:05,A58,4.60940027236938,51.5554351806641,13.083333333333334,101058.51003712593,396563.44401189906,"(101234.39916, 396466.38922)",200.88956213794893,602.0,"LINESTRING (100737.81229 396804.02755, 100738.31991 396803.56363, 100808.53917 396744.2625, 100875.53788 396690.69532, 100949.78928 396635.88572, 100987 396610, 101022 396587, 101052 396568, 101081 396550, 101111 396534, 101148 396513, 101160 396506, 101168 396502, 101180 396495, 101204 396482, 101234.39916 396466.38922)",L
27,vehicle_obstruction,2019-09-13 23:07:00,2019-09-13 23:54:54,N65,5.205258,51.613285,47.9,142397.76122200687,402727.24451656966,"(142458.0, 402774.0)",76.25474152412355,1890.0,"LINESTRING (141084 401480, 141250 401653, 141259 401663, 141359 401763, 141643 402036, 141925 402310, 141990 402376, 142140 402521, 142163 402543, 142208 402581, 142259 402621, 142322 402669, 142458 402774)",L
28,vehicle_obstruction,2019-09-13 00:00:51,2019-09-13 00:03:21,A8,4.8079400062561,52.464038848877,2.5,115633.25977342755,497522.7426427982,"(115234.034, 497670.66000000003)",425.7472991463248,644.0,"LINESTRING (115836.559 497443.794, 115783 497464, 115518 497563, 115496 497571, 115478 497578, 115408 497604.899, 115234.034 497670.66000000003)",R
29,vehicle_obstruction,2019-09-13 00:05:50,2019-09-13 00:10:21,A8,4.780265,52.47174,4.516666666666667,113759.69050712843,498395.00881397974,"(113739.49402, 498429.275610002)",39.77576400220392,489.0,"LINESTRING (114176.19847 498209.884390001, 114161.289 498218.437, 114123.022 498240.382, 114047.246 498281.790000001, 114008.979 498301.665, 113934.101 498340.243000002, 113897.863 498357.069000003, 113861.562 498375.218999999, 113840 498386.000000002, 113739.49402 498429.275610002)",R
30,vehicle_obstruction,2019-09-13 00:16:51,2019-09-13 00:20:20,A8,4.78945684432983,52.469051361084,3.4833333333333334,114381.77555941185,498090.66392230394,"(114176.19847, 498209.884390001)",237.64565977302243,1190.0,"LINESTRING (115234.034 497670.66000000003, 115194 497686.000000001, 115106 497720, 115046 497745.000000001, 115000 497765.000000002, 114961 497782.000000001, 114914 497804.000000002, 114898 497811.000000005, 114877 497820.000000001, 114866 497825.000000002, 114797 497858.000000001, 114734 497890, 114635 497941, 114571.119 497975.030000002, 114535.458 497995.360000001, 114497.69 498017.541999999, 114461.217 498039.280999999, 114424.191 498061.088999999, 114386.407 498083.518, 114347.933 498107.050999999, 114310.839 498129.687, 114273.262 498152.806, 114235.27 498175.787000001, 114197.141 498197.871000002, 114176.19847 498209.884390001)",R
31,vehicle_obstruction,2019-09-13 00:18:51,2019-09-13 01:12:50,A67,6.03199195861816,51.382869720459,53.98333333333333,199886.75185573293,377275.98051257123,"(199893.478, 377273.408)",7.201308049973779,2139.0,"LINESTRING (197818.942 376770.463, 197941 376787, 198042 376802, 198045 376802, 198048 376803, 198222 376832, 198401 376865, 198524 376889, 198663 376918, 198816 376953, 198961 376989, 199034 377008, 199294 377080, 199391 377108, 199517 377147, 199685 377202, 199689 377203, 199692 377205, 199724 377215, 199893.478 377273.408)",R
32,vehicle_obstruction,2019-09-13 00:30:51,2019-09-13 00:37:21,A10,4.86161279678345,52.4109497070313,6.5,119237.9315099834,491587.9928246637,"(119624.75200000001, 492237.241)",755.7468390103753,808.0,"LINESTRING (119210.527 491543.128, 119248.974 491608.213, 119299.782 491694.25, 119384.226 491835.166, 119419.902 491895.241, 119564.673 492136.885, 119624.75200000001 492237.241)",R
33,vehicle_obstruction,2019-09-13 00:47:51,2019-09-13 00:51:51,A15,4.830312,51.822,4.0,116605.55371663194,426078.774336148,"(115246.424, 426079.38)",1359.1298515817848,2051.0,"LINESTRING (117256.017 426269.58, 117187.37 426246.736, 117087.675 426212.537, 116993.533 426180.357, 116905.701 426148.68200000003, 116812.064 426116.502, 116732.561 426092.399, 116697.731 426083.061, 116635.39 426070.315, 116579.107 426060.976, 116451 426048, 115824.17 426010.616, 115787.366 426008.421, 115691.878 426007.571, 115652.845 426008.762, 115580.738 426014.275, 115532.17 426020.83, 115415.071 426040.942, 115365.013 426050.03, 115309.294 426062.545, 115246.424 426079.38)",L
34,vehicle_obstruction,2019-09-13 01:27:50,2019-09-13 01:47:21,A5,4.76484298706055,52.3734016418457,19.516666666666666,112617.8181192644,487462.46718835935,"(112161.809, 486971.973000003)",669.7229768072999,3257.0,"LINESTRING (113583.706 489651.477000001, 113517.49946 489632.448760002, 113461.93685 489611.493710003, 113426.05928 489596.994520001, 113393.99172 489582.60116, 113336.62993 489552.650260001, 113311.01822 489537.516069999, 113291.86234 489525.451040002, 113271.61006 489513.333510002, 113215.428 489475.497000002, 113131.312 489403.54800000106, 113057.247 489323.13399999903, 113009.634 489258.59200000303, 112948.265 489164.424000001, 112895.362 489055.442, 112862.033 488959.15800000203, 112834.523 488829.015000003, 112825 488745.428000003, 112822.355 488595.182000001, 112818.652 488171.953000001, 112808.071 488031.23000000196, 112782.677 487880.984, 112740.884 487729.679999999, 112696.445 487617.524, 112647.773 487515.949000003, 112575.295 487391.096999999, 112503.347 487289.52200000203, 112429.282 487202.76000000304, 112334.055 487108.592, 112219.255 487012.308, 112161.809 486971.973000003)",L
35,vehicle_obstruction,2019-09-13 01:31:50,2019-09-13 02:06:22,A2,5.258952,51.80895,34.53333333333333,146155.10830842584,424487.74857392523,"(146111.446, 423356.42)",1132.1708083839667,1962.0,"LINESTRING (146257.383 425306.861, 146259 425290, 146262 425250, 146265 425093, 146264 425053, 146261 425000, 146252 424903, 146244 424861, 146236 424820, 146210 424703, 146190 424620, 146181 424581, 146169 424522, 146166 424506, 146155 424432, 146146 424295, 146137 424025, 146122 423656, 146111.446 423356.42)",R
36,vehicle_obstruction,2019-09-13 01:41:51,2019-09-13 03:04:21,A73,6.095533,51.27259,82.5,204429.178447115,365048.75496914587,"(203121.687, 364343.671)",1485.4889053188517,3575.0,"LINESTRING (204798.032 367007.284, 204789.257 366979.15, 204774.043 366899.57, 204767.021 366796.583, 204763.51 366674.871, 204770.532 366564.863, 204784.576 366451.343, 204828.462 366152.331, 204839.58000000002 365945.772, 204833.728 365846.296, 204814.418 365714.637, 204773.458 365566.008, 204713.187 365416.794, 204639.458 365289.231, 204561.047 365182.734, 204489.074 365103.738, 204388.428 365008.943, 204298.314 364939.896, 204136.812 364845.101, 203712.109 364628.712, 203405.244 364482.016, 203328.249 364445.208, 203121.687 364343.671)",L
37,vehicle_obstruction,2019-09-13 01:53:21,2019-09-13 02:27:21,A4,4.72559690475464,52.2877388000488,34.0,109858.26788078931,477955.23645557265,"(108030.499, 475898.773)",2751.323504367978,2881.0,"LINESTRING (109955.19324 478042.92721, 109823 477902, 109798 477874, 109680 477741, 109567 477612, 109523 477562, 109486 477523, 109469.435 477504.507, 109172 477172, 108788 476746, 108563 476493, 108340.288 476244.145, 108109 475987, 108030.499 475898.773)",R
38,vehicle_obstruction,2019-09-13 02:12:21,2019-09-13 02:21:20,A6,5.138778,52.3252,8.983333333333333,138063.8092752117,481946.3857437225,"(138085.21, 481958.953)",24.817875650584067,152.0,"LINESTRING (137968.17 481862.615, 138085.21 481958.953)",R
39,vehicle_obstruction,2019-09-13 02:40:21,2019-09-13 02:43:21,A4,4.71044015884399,52.2766609191895,3.0,108812.63778806232,476732.2612717773,"(109956.359, 478008.873)",1714.0115855127897,2930.0,"LINESTRING (108001.427 475826.952, 108144 475986, 108595 476492, 108822 476746, 109162.64199999999 477125.702, 109185.62700000001 477151.397, 109491 477493, 109507 477511, 109551 477562, 109599 477615, 109637 477657, 109703 477729, 109760 477793, 109801 477838, 109858.41 477899.043, 109915 477962, 109956.359 478008.873)",L
40,vehicle_obstruction,2019-09-13 03:03:20,2019-09-13 03:12:20,A6,5.17301,52.34179,9.0,140402.96107174817,483784.80655168707,"(140294.33000000002, 483710.761000003)",131.4665488759292,815.0,"LINESTRING (140987.742 484139.09100000205, 140839.8721 484051.614820001, 140640.48373 483937.03150000103, 140409.048 483784.722170001, 140383 483768.000000002, 140294.33000000002 483710.761000003)",L
41,vehicle_obstruction,2019-09-13 04:40:51,2019-09-13 05:08:51,A58,4.59182,51.56069,28.0,99845.71488548224,397161.19085518323,"(99688.908, 397131.148)",159.65892546990426,169.0,"LINESTRING (99855.35 397158.823, 99803.885 397152.494, 99728.239 397140.079, 99688.908 397131.148)",R
42,vehicle_obstruction,2019-09-13 05:41:21,2019-09-13 05:53:51,A12,5.64813804626465,52.015308380127,12.5,172912.60194970795,447470.85450128536,"(172870.155, 447463.809)",43.027696055814395,202.0,"LINESTRING (173070.68293 447489.95301, 173069.64 447489.784, 172905.254 447466.079, 172870.155 447463.809)",L
43,vehicle_obstruction,2019-09-13 06:05:51,2019-09-13 06:30:50,A59,4.42561,51.65755,24.98333333333333,88462.9092571319,408075.4237140042,"(88462.384, 408081.893)",6.49057442369455,106.0,"LINESTRING (88539.946 408010.627, 88529.87700000001 408027.238, 88462.384 408081.893)",L
44,vehicle_obstruction,2019-09-13 06:11:50,2019-09-13 06:41:51,A4,4.49344682693481,52.1289291381836,30.016666666666666,93801.42734207513,460456.6826071259,"(93738.27, 460505.5)",79.8247311615797,212.0,"LINESTRING (93925 460486, 93899 460476, 93890 460473, 93852 460462, 93827 460457, 93813 460456, 93796 460457, 93778.189 460462.114, 93760.704 460473.953, 93746.861 460487.977, 93738.27 460505.5)",L
45,vehicle_obstruction,2019-09-13 06:16:20,2019-09-13 06:47:21,A58,4.779633,51.53046,31.016666666666666,112840.9432876302,393672.74686751777,"(113704.917, 394133.55)",979.1782792584207,3065.0,"LINESTRING (110838.694 393209.611, 110892 393209, 110955 393208, 111009 393206, 111157 393205, 111308 393206, 111406 393213, 111469 393218, 111571 393230, 111647 393240, 111689 393247, 111886 393289, 112047 393333, 112138 393363, 112149 393366, 112154 393368, 112179 393376, 112221 393391, 112286 393415, 112361 393445, 112421 393471, 112705 393609, 112985 393750, 113180 393851, 113582 394066, 113590 394070, 113599 394075, 113704.917 394133.55)",L
