,type,starttime_new,endtime_new,vild_primair_wegnummer,primaire_locatie_lengtegraad,primaire_locatie_breedtegraad,duration,dutch_rd_x,dutch_rd_y,Node,Node_distance_to_incident,Node_distance_line,Node_line,Node_RPE
0,vehicle_obstruction,2019-10-04 03:04:00,2019-10-04 03:06:54,A58,4.9602237,51.55055,2.9,125385.01805600023,395818.8369175291,"(128010.629, 394418.808)",2975.5526880176467,3094.0,"LINESTRING (125340.597 395826.726, 125713 395762, 125776 395747, 125840 395729, 125925 395700, 125958 395687, 126024 395661, 126090 395628, 126151 395597, 126174 395583, 126186 395576, 126249 395535, 126250 395534, 126297 395501, 126331 395476, 126349 395461, 126421 395403, 126426 395398, 126477 395354, 126506 395328, 126516 395319, 126525 395311, 127073 394819, 127130 394771, 127168 394740, 127235 394692, 127274 394665, 127308 394644, 127342 394624, 127377 394605, 127458 394563, 127541 394527, 127604 394503, 127637 394492, 127715 394469, 127793 394451, 127831 394444, 127892 394433, 127930 394427, 127962 394423, 128010.629 394418.808)",L
1,general_obstruction,2019-10-04 05:40:00,2019-10-04 06:33:38,A1,5.444555,52.16813,53.63333333333333,158923.47446131657,464443.00592348044,"(159023.07, 464404.765)",106.68476720825677,136.0,"LINESTRING (158896.272 464454.189, 159004 464410, 159023.07 464404.765)",R
2,general_obstruction,2019-10-04 05:52:00,2019-10-04 06:17:00,A59,5.083971,51.694702,25.0,134034.72872853503,411813.03927445906,"(134684.274, 411932.734)",660.4815568998307,946.0,"LINESTRING (133753.793 411761.388, 134614 411920, 134655.035 411927.436, 134684.274 411932.734)",R
3,general_obstruction,2019-10-04 10:14:00,2019-10-04 10:28:10,A28,6.5876274,53.173553,14.166666666666666,235265.67602313083,576986.7213801967,"(234477.667, 578006.694)",1288.9151894845434,1530.0,"LINESTRING (235401.72715 576788.25489, 235370.72521 576839.33971, 235356.1731 576861.43246, 235334.47722 576892.78565, 235300.4782 576937.8972, 235242.66662 577014.49423, 235116.59241 577179.72685, 235043.83185 577276.29996, 234964.19211 577380.94288, 234904.26386 577459.12741, 234846.45229 577535.98902, 234838.1179 577546.70467, 234788.64071 577611.52771, 234722.26527 577701.85259, 234627 577827, 234573 577897, 234547 577929, 234493 577992, 234477.667 578006.694)",R
4,general_obstruction,2019-10-04 10:45:00,2019-10-04 10:59:07,A59,4.69237279891968,51.6453170776367,14.116666666666667,106907.99017685681,406504.5622355468,"(107215.949, 406605.063)",323.94295857050673,343.0,"LINESTRING (106889.639 406498.913, 106912 406506, 106923 406510, 107215.949 406605.063)",R
5,general_obstruction,2019-10-04 10:59:00,2019-10-04 11:14:21,A59,4.7241273,51.65132,15.35,109111.88098717634,407151.89441704884,"(110924.045, 407560.949)",1857.757804776102,3775.0,"LINESTRING (107269.906 406622.399, 107416 406669, 107776 406783, 108387 406972, 108565 407022, 108716 407062, 108786 407078, 110000 407355, 110043 407364, 110206 407401, 110473 407461, 110561 407481, 110833.889 407540.397, 110864.525 407547.353, 110924.045 407560.949)",R
6,general_obstruction,2019-10-04 11:11:00,2019-10-04 11:55:24,A27,5.132026,52.026634,44.4,137486.73279890826,448729.43076991173,"(137620.19, 448980.733)",284.5410961013934,478.0,"LINESTRING (137392.74 448560.92, 137417.298 448605.012, 137434 448635, 137442 448651, 137463.777 448689.673, 137509.871 448769.058, 137555.875 448851.642, 137620.19 448980.733)",R
7,general_obstruction,2019-10-04 11:15:00,2019-10-04 11:45:32,A28,6.0671544,52.506573,30.53333333333333,201164.29161467592,502314.960274548,"(201339.171, 502482.104)",241.90871081733616,807.0,"LINESTRING (200747.335 501934.494, 200772 501957, 200946 502105, 201022 502173, 201068.783 502215.606, 201089.261 502234.635, 201103 502247, 201164 502305, 201237.80000000002 502378.8, 201251 502391.5, 201267.415 502407.723, 201339.171 502482.104)",R
8,general_obstruction,2019-10-04 11:23:00,2019-10-04 15:07:29,A73,5.9100485,51.654945,224.4833333333333,191180.56077731887,407476.321542055,"(190822.319, 408288.67)",887.8328604766707,2382.0,"LINESTRING (191864.002 406148.356, 191814 406250, 191785 406306, 191476 406866, 191328 407154, 190999 407875, 190875 408168, 190838 408256, 190822.319 408288.67)",R
9,general_obstruction,2019-10-04 12:02:00,2019-10-04 12:10:42,N57,3.72272777557373,51.6606903076172,8.7,39839.93368252162,409301.8410522358,"(40109.92, 410889.638)",1610.587395627683,2554.0,"LINESTRING (39790.19415 408386.34055, 39800.778 408410.912, 39816.583 408458.972, 39825.937 408493.485, 39839.162 408554.125, 39845.291 408593.154, 39849.484 408629.925, 39852.064 408683.469, 39853 408752, 39845 409248, 39836.582 409857.883, 39835.937 409933.361, 39838.517 409989.162, 39843.033 410039.803, 39849.806 410085.606, 39858.838 410133.344, 39869.805 410179.791, 39882.384 410223.336, 39918.187 410333.326, 39959.474 410455.251, 39990.117 410546.211, 40014.832 410622.81, 40090.903 410838.689, 40109.92 410889.638)",#
10,general_obstruction,2019-10-04 12:25:00,2019-10-04 12:53:52,A2,5.28332996368408,51.7579574584961,28.866666666666667,147828.23124865646,418811.92497314385,"(147583.931, 419143.694)",412.0112846448438,522.0,"LINESTRING (147891.807 418722.621, 147785.203 418873.577, 147739.154 418936.093, 147694.377 418995.96, 147651.427 419056.17, 147583.931 419143.694)",L
11,general_obstruction,2019-10-04 12:36:00,2019-10-04 12:56:34,A18,6.2440176,51.94399,20.566666666666663,213911.5543037143,439851.43311336945,"(215985.706, 439814.905)",2074.473321658095,3722.0,"LINESTRING (212270.49342 439918.67906, 212355.75499 439924.38062, 212486.56525 439929.98979, 212619.49218 439932, 212693 439932, 212742.57138 439930.36128, 212814.96674 439929.24896, 212861.21600000001 439926.81479, 212890.00272 439925.75645, 212940.16782 439923.00478, 213025.04633 439916.97227, 213129.18654 439909.35225, 213237.77175 439901.83807, 213347.73281 439893.68889, 213449.96801 439887.02138, 213512.62147 439881.94136, 213615.38584 439874.42718, 213719.20855 439867.01884, 213825.9946 439859.61049, 213924.63146 439852.30797, 214029.08917 439845.00546, 214155.87776 439835.48044, 214270.17798 439827.11959, 214365.69298 439819.08056, 214669.845 439797.32, 214870 439783, 215000 439777, 215017 439777, 215188 439774, 215199 439774, 215212 439774, 215295 439775, 215379 439779, 215536 439785, 215928 439811, 215934 439811, 215963 439813, 215971 439814, 215985.706 439814.905)",R
12,general_obstruction,2019-10-04 13:07:00,2019-10-04 14:13:13,A15,4.1377134,51.935047,66.21666666666667,69073.53899556895,439247.5872909233,"(69370.618, 439344.849)",312.5952253734347,1740.0,"LINESTRING (67727.5 439639.757, 67768.103 439609.304, 67831.111 439569.439, 67863.344 439551.593, 67899.767 439532.724, 67933.452 439518.402, 67981.682 439499.178, 68031 439481, 68078.545 439465.628, 68251.79000000001 439409.968, 68413.492 439360.312, 68548.847 439317.014, 68658.092 439282.771, 68732.927 439259.253, 68802.394 439239, 68837.501 439231.588, 68872.997 439226.127, 68922.619 439224.313, 68973.681 439226.897, 69011.519 439232.945, 69038.913 439238.273, 69073.602 439247.824, 69095.71 439255.097, 69121.902 439263.352, 69169.118 439278.233, 69217.179 439292.601, 69305.716 439321.587, 69370.618 439344.849)",R
13,general_obstruction,2019-10-04 13:18:00,2019-10-04 13:33:56,A44,4.4951234,52.207863,15.933333333333334,94024.19216473347,469237.0371274313,"(94535.163, 469549.727)",599.0543805866142,891.0,"LINESTRING (93774.622 469085.067, 93786.027 469092.359, 93952 469193, 94137 469306, 94158 469320, 94330 469426, 94438 469489, 94535.163 469549.727)",L
14,general_obstruction,2019-10-04 14:11:00,2019-10-04 14:27:48,A27,5.1144238,52.001114,16.8,136268.02012213084,445894.5331906588,"(136277.32939, 445939.33208)",45.75590622497259,447.0,"LINESTRING (136176.243 445503.805, 136203.279 445618.793, 136277.32939 445939.33208)",R
15,vehicle_obstruction,2019-10-04 14:49:00,2019-10-04 14:53:36,N702,5.17438936233521,52.3454627990723,4.6,140498.16057589764,484193.1797065195,"(140447.699, 484800.658)",609.5705436551336,2083.0,"LINESTRING (139793.356 483332.691, 139798.339 483333.374, 139837.375 483358.959, 139856.546 483371.671, 139875.992 483383.666, 139948.437 483428.754, 140048.24 483489.801, 140118.913 483532.357, 140158.15 483555.787, 140194.788 483575.728, 140219.916 483588.373, 140249.421 483599.234, 140265.309 483604.098, 140282.655 483608.475, 140306.648 483613.339, 140331.857 483616.986, 140369.468 483619.256, 140425.561 483621.039, 140449.635 483623.876, 140477.681 483629.874, 140503.782 483639.115, 140531.017 483651.76, 140546.58000000002 483661.001, 140573.086 483680.86, 140589.46 483695.775, 140605.834 483713.607, 140627.152 483743.518, 140639.959 483767.187, 140648.065 483785.344, 140656.9 483812.985, 140662.412 483839.572, 140664.52 483856.27, 140665.087 483886.504, 140664.115 483904.499, 140661.359 483924.277, 140658.684 483936.355, 140655.603 483949.162, 140649.281 483968.292, 140638.905 483992.123, 140621.316 484022.52, 140608.347 484039.704, 140591.486 484059.644, 140547.31 484108.36, 140528.829 484130.246, 140512.05000000002 484155.131, 140496.973 484178.638, 140483.517 484202.469, 140465.603 484240.809, 140454.741 484269.18, 140447.689 484287.904, 140441.853 484310.276, 140435.369 484337.349, 140428.479 484381.202, 140426.209 484409.086, 140425.804 484458.126, 140426.614 484480.336, 140431.073 484552.559, 140436.666 484625.268, 140440.962 484696.194, 140444.376 484753.369, 140447.699 484800.658)",#
16,general_obstruction,2019-10-04 14:51:00,2019-10-04 15:14:23,N33,6.6732697,52.98222,23.383333333333333,241371.5418406621,555795.4464467382,"(241971.467, 556151.179)",697.4638673485273,2426.0,"LINESTRING (239856.295 554964.173, 239960.562 555017.843, 240107.463 555095.691, 240385.273 555246.503, 240459 555286, 240651 555390, 240767 555456, 240831 555491, 240914 555537, 241106 555645, 241205 555701, 241249 555727, 241456 555843, 241510 555875, 241815 556049, 241907 556105, 241957 556140, 241971.467 556151.179)",R
