,type,starttime_new,endtime_new,vild_primair_wegnummer,primaire_locatie_lengtegraad,primaire_locatie_breedtegraad,duration,dutch_rd_x,dutch_rd_y,Node,Node_distance_to_incident,Node_distance_line,Node_line,Node_RPE
0,general_obstruction,2019-09-11 00:04:00,2019-09-11 02:22:18,A16,4.5689044,51.87676,138.3,98652.06051386465,432341.22162908595,"(98567.304, 432506.335)",185.5965837430617,382.0,"LINESTRING (98758.247 432175.851, 98715 432240, 98665 432320, 98639 432363, 98590 432458, 98571 432498, 98567.304 432506.335)",L
1,general_obstruction,2019-09-11 01:46:00,2019-09-11 02:22:24,A50,5.82008457183838,52.025318145752,36.4,184709.74564393013,448640.91756001214,"(185197.035, 448753.085)",500.0324500794183,954.0,"LINESTRING (184269.838 448528.372, 184428.17 448564.929, 184523.86000000002 448588.615, 184818.94 448664.046, 184827 448666, 184925.84100000001 448690.006, 185023.834 448713.832, 185094 448731, 185149 448742, 185197.035 448753.085)",R
2,general_obstruction,2019-09-11 04:19:00,2019-09-11 04:26:31,A10,4.842355,52.350365,7.516666666666667,117876.94202863147,484856.8451729398,"(117903.545, 485316.422)",460.34615025690636,597.0,"LINESTRING (117837.42 484728.508, 117878 484860, 117887.541 484902.239, 117898.347 484963.792, 117903.272 485007.836, 117907.238 485064.739, 117910 485120.82, 117905.46 485234.625, 117903.545 485316.422)",R
3,general_obstruction,2019-09-11 06:14:00,2019-09-11 06:59:57,A1,6.286674,52.243073,45.95,216431.9434454909,473160.8653890309,"(217308.84476, 473164.95073)",876.910830927879,1807.0,"LINESTRING (215509.674 473051.488, 215512 473052, 215602 473070, 215774 473101, 215834 473110, 215972 473127, 216052 473137, 216079 473139, 216142 473146, 216156.057 473147.654, 216159 473148, 216168.103 473148.523, 216246 473153, 216344 473159, 216376 473161, 216442 473161, 216636 473162, 216689 473162, 216837 473163, 216938 473164, 216971 473164, 217037 473164, 217236.963 473164.769, 217308.84476 473164.95073)",R
4,general_obstruction,2019-09-11 06:43:00,2019-09-11 06:53:51,A59,4.69237279891968,51.6453170776367,10.85,106907.99017685681,406504.5622355468,"(107215.949, 406605.063)",323.94295857050673,343.0,"LINESTRING (106889.639 406498.913, 106912 406506, 106923 406510, 107215.949 406605.063)",R
5,general_obstruction,2019-09-11 07:13:00,2019-09-11 07:30:28,A6,5.136197,52.323826,17.466666666666665,137887.3255744412,481794.115813691,"(137968.17, 481862.615)",105.96206712276204,482.0,"LINESTRING (137591.44 481562.219, 137657.258 481610.604, 137736.24 481671.3, 137816 481733.94, 137859.96600000001 481770.902, 137968.17 481862.615)",R
6,general_obstruction,2019-09-11 08:03:00,2019-09-11 08:18:46,A6,5.772219,52.70976,15.766666666666667,181019.7466038706,524776.1357940371,"(180966.637, 526006.058)",1231.068342028073,2518.0,"LINESTRING (181097.365 523491.656, 181093.164 523535.903, 181083.577 523624.606, 181076.308 523699.614, 181069.882 523780.521, 181065.562 523846.89, 181062.297 523921.688, 181061.559 523962.563, 181057.977 524001.331, 181053.264 524051.467, 181052 524075, 181049 524137, 181030 524507, 181029 524542, 181017 524852, 181016 524893, 181012 525000, 180990 525503, 180988 525572, 180976 525866, 180966.637 526006.058)",R
7,general_obstruction,2019-09-11 08:29:00,2019-09-11 08:38:48,A12,5.8633394,52.02776,9.8,187676.64124160915,448931.1767324432,"(190513.651, 447941.94)",3004.5321902119663,5529.0,"LINESTRING (185197.035 448753.085, 185233.704 448761.49, 185245 448764, 185257 448767, 185318 448782, 185413.602 448805.43200000003, 185515.187 448831.44, 185568 448845, 185612.492 448855.936, 185710.548 448880.037, 185808 448904, 185865 448918, 185906.897 448926.696, 185918 448929, 186005 448947, 186110.962 448968.192, 186130 448972, 186172 448979, 186208.988 448984.127, 186273 448993, 186311.296 448997.83, 186384 449007, 186406 449009, 186433 449011, 186509 449018, 186608.997 449022.839, 186633 449024, 186710 449027, 186798 449027, 186811.008 449026.801, 186899.795 449025.446, 186929 449025, 187003.609 449021.756, 187088.795 449018.052, 187194.865 449009.648, 187292.103 448998.775, 187325 448995, 187390.965 448984.739, 187460 448974, 187489.376 448968.659, 187559 448956, 187590.222 448949.484, 187674 448932, 187684.374 448929.5, 187757 448912, 187783.994 448904.908, 187880.257 448879.576, 187923 448868, 187974.784 448851.647, 188037 448832, 188073.013 448819.093, 188167.913 448785.08, 188263 448751, 188352.86000000002 448713.164, 188405.032 448691.197, 188482 448658, 188523.918 448638.946, 188537 448633, 188630 448590, 188639 448586, 188722 448549, 188740.043 448541.018, 188809.71600000001 448510.526, 188868 448485, 188906.854 448467.742, 188996.06 448428.12, 189091 448386, 189178.944 448346.89, 189262 448310, 189273.896 448304.823, 189363 448266, 189370 448263, 189458.813 448228.686, 189502 448212, 189550.094 448195.287, 189643 448163, 189648.688 448161.25, 189682 448151, 189735.95 448134.777, 189825 448108, 189846.56 448102.579, 189882.251 448093.606, 189910.068 448086.612, 189928.03399999999 448082.094, 190000 448064, 190021.308 448058.87, 190116.776 448035.887, 190211.147 448013.168, 190304.908 447990.596, 190378 447973, 190402 447967, 190481 447949, 190498 447945, 190513.651 447941.94)",R
8,general_obstruction,2019-09-11 09:33:00,2019-09-11 10:03:25,A50,5.56956148147583,51.6380081176758,30.416666666666668,167623.81384788352,405477.8795801291,"(167973.532, 405608.536000002)",373.32812105944083,852.0,"LINESTRING (167161.153 405357.694000002, 167614.03 405474.857, 167618.87752 405476.340590002, 167720.76873 405505.695350002, 167756.56692 405517.3635, 167820.62268 405540.85855000303, 167890.79032 405569.592360001, 167906.5066 405576.736120003, 167973.532 405608.536000002)",R
9,general_obstruction,2019-09-11 09:46:00,2019-09-11 10:18:15,A10,4.86322832107544,52.338981628418,32.25,119289.95602742172,483579.82005289313,"(118971.786, 483557.601)",318.944905369267,440.0,"LINESTRING (119410.756 483590.267, 119280.693 483579.375, 119168.834 483569.414, 118971.786 483557.601)",R
10,general_obstruction,2019-09-11 10:17:00,2019-09-11 10:27:35,A16,4.6921134,51.64541,10.583333333333334,106890.13521501348,406515.07112766226,"(106843.27, 406547.918)",57.22993448040239,845.0,"LINESTRING (107216.63 406618.944, 106898 406515, 106869 406506, 106791 406482, 106780 406480, 106768 406478, 106757 406478, 106748 406479, 106738 406481, 106729.974 406482.971, 106721 406487, 106713 406492, 106706 406498, 106699.954 406505.005, 106695 406512, 106689 406522, 106684 406535, 106682 406546, 106681 406554, 106681 406563, 106683 406574, 106685 406583, 106689 406592, 106696 406601, 106704 406610, 106714 406618, 106725.952 406624.036, 106737.027 406626.95, 106751.017 406628, 106763.025 406626.95, 106775 406624, 106787 406619, 106798 406613, 106809 406603, 106822 406588, 106843.27 406547.918)",L
11,general_obstruction,2019-09-11 10:21:00,2019-09-11 10:26:08,A28,5.277161,52.11019,5.133333333333334,147461.56977591483,458000.73645646684,"(148571.977, 458401.880000001)",1180.6440385737346,1827.0,"LINESTRING (146854.009 457781.01, 146993.536 457831.901999999, 147108.498 457873.442, 147238.541 457920.53800000204, 147365.938 457966.575000003, 147499.421 458014.72999999905, 147634.491 458063.942, 147770.09 458112.361, 147906.218 458161.838, 148046.316 458212.638000003, 148182.973 458261.32200000103, 148316.985 458310.269999999, 148456.817 458360.805000004, 148558.768 458397.458, 148571.977 458401.880000001)",R
12,general_obstruction,2019-09-11 10:32:00,2019-09-11 10:56:33,A4,4.78577041625977,52.3260269165039,24.55,113999.18597971741,482179.44205469807,"(114295.721, 482268.073)",309.49711261836967,870.0,"LINESTRING (113449.82 482071.222, 113650 482114, 113727.183 482126.486, 113782.818 482137.213, 113839.817 482147.58, 113897.945 482158.27, 114014.525 482182.877, 114074.106 482197.843, 114128.039 482212.325, 114186.41 482230.84, 114295.721 482268.073)",L
13,general_obstruction,2019-09-11 10:34:00,2019-09-11 10:52:21,A1,6.785281,52.288776,18.35,250385.3803253566,478784.82813245745,"(253716.199, 477491.10000000003)",3573.245796760281,4595.0,"LINESTRING (249444.061 478595.99, 249490.431 478609.979, 249549 478628, 249615 478649, 249634 478655, 249724 478682, 249815 478709, 249906 478732, 249990 478750, 250034 478759, 250079 478767, 250101 478770, 250145 478775, 250169 478777, 250255 478783, 250323 478785, 250357 478785, 250436 478785, 250489 478783, 250513 478781, 250537 478779, 250589 478773, 250649 478765, 250685 478759, 250710 478755, 250787 478739, 250826 478731, 250887 478715, 250985 478684, 251038 478667, 251079 478651, 251112 478637, 251143 478624, 251168 478612, 251264 478565, 251353 478516, 251393 478494, 251445 478461, 251538 478402, 251627 478346, 251717 478289, 251853 478206, 251877 478191, 251997.49000000002 478121.486, 252111 478056, 252185 478015, 252191 478012, 252197 478008, 252327 477940, 252418.122 477892.291, 252496.982 477851.023, 252597.264 477801.88, 252746 477729, 252857 477678, 252985 477622, 252996 477617, 253007 477612, 253101 477576, 253168 477552, 253247 477532, 253321 477515, 253406 477502, 253450 477496, 253525 477490, 253614 477487, 253666 477488, 253686.224 477489.19, 253716.199 477491.10000000003)",R
14,general_obstruction,2019-09-11 11:49:00,2019-09-11 11:56:33,A1,6.7990966,52.28629,7.55,251333.27215421692,478526.5372211722,"(253716.199, 477491.10000000003)",2598.1667751209475,4595.0,"LINESTRING (249444.061 478595.99, 249490.431 478609.979, 249549 478628, 249615 478649, 249634 478655, 249724 478682, 249815 478709, 249906 478732, 249990 478750, 250034 478759, 250079 478767, 250101 478770, 250145 478775, 250169 478777, 250255 478783, 250323 478785, 250357 478785, 250436 478785, 250489 478783, 250513 478781, 250537 478779, 250589 478773, 250649 478765, 250685 478759, 250710 478755, 250787 478739, 250826 478731, 250887 478715, 250985 478684, 251038 478667, 251079 478651, 251112 478637, 251143 478624, 251168 478612, 251264 478565, 251353 478516, 251393 478494, 251445 478461, 251538 478402, 251627 478346, 251717 478289, 251853 478206, 251877 478191, 251997.49000000002 478121.486, 252111 478056, 252185 478015, 252191 478012, 252197 478008, 252327 477940, 252418.122 477892.291, 252496.982 477851.023, 252597.264 477801.88, 252746 477729, 252857 477678, 252985 477622, 252996 477617, 253007 477612, 253101 477576, 253168 477552, 253247 477532, 253321 477515, 253406 477502, 253450 477496, 253525 477490, 253614 477487, 253666 477488, 253686.224 477489.19, 253716.199 477491.10000000003)",R
15,general_obstruction,2019-09-11 11:51:00,2019-09-11 12:12:10,A16,4.66378974914551,51.682258605957,21.166666666666668,104970.5214600091,410633.54478610674,"(104837.862, 410839.533)",245.00954388113593,591.0,"LINESTRING (105137.56 410330.059, 105090.87700000001 410398.65, 105038.687 410485.566, 104980.942 410585.976, 104922.006 410688.767, 104872.198 410776.079, 104837.862 410839.533)",L
16,general_obstruction,2019-09-11 12:14:00,2019-09-11 13:01:43,A6,5.5329075,52.532726,47.71666666666667,164886.38176000962,505018.0001262011,"(164795.623, 506503.058)",1487.8286329583523,6488.0,"LINESTRING (164065.015 500218.897, 164073 500228, 164133 500303, 164189 500378, 164234 500441, 164281 500511, 164340 500603, 164381 500671, 164445.117 500783.238, 164491 500869, 164535 500956, 164572 501034, 164674 501277, 164706 501365, 164723 501415, 164725.973 501425, 164770 501567, 164792 501632, 164805 501685, 164823 501759, 164847 501854, 164891 502088, 164915 502268, 164929 502417, 164936 502522, 164940 502639, 164941 502743, 164937 503242, 164933 503568, 164933 503579, 164930 503771, 164924 504026, 164917.187 504216.781, 164901 504658, 164893 504877, 164876 505251, 164845.71600000001 505775.358, 164845 505787, 164825 506104, 164817.953 506218.319, 164810 506307, 164806 506377, 164795.623 506503.058)",R
