,type,starttime_new,endtime_new,vild_primair_wegnummer,primaire_locatie_lengtegraad,primaire_locatie_breedtegraad,duration,dutch_rd_x,dutch_rd_y,Node,Node_distance_to_incident,Node_distance_line,Node_line,Node_RPE
0,general_obstruction,2019-09-30 02:39:00,2019-09-30 02:41:43,A27,5.26413822174072,52.2753524780273,2.716666666666667,146600.60483207475,476378.30752346566,"(147056.732, 477045.784)",808.4409935463318,1774.0,"LINESTRING (146133.145 475533.948, 146202.524 475672.224, 146277 475812, 146391.666 476025.365, 146470.349 476162.026, 146526 476253, 146619.894 476410.5, 146727.566 476577.07, 146813.612 476707.749, 146928 476870, 146958.058 476910.578, 147045.372 477029.819, 147056.732 477045.784)",R
1,general_obstruction,2019-09-30 02:43:00,2019-09-30 03:28:48,A37,6.51257276535034,52.7157363891602,45.8,231041.9941374055,525963.9513507809,"(231916.922, 525977.286)",875.0294724259015,1040.0,"LINESTRING (230886.14 525921.344, 230940.217 525940.236, 230996.89 525953.705, 231034.323 525962.626, 231080.501 525972.421, 231123.181 525979.943, 231174.869 525987.464, 231222.184 525992.887, 231248.597 525995.161, 231279.645 525997.434, 231315.503 525999.009, 231359.669 525999.883, 231431.823 525998.309, 231567.559 525993.062, 231770.201 525984.665, 231916.922 525977.286)",R
2,vehicle_obstruction,2019-09-30 06:14:00,2019-09-30 06:53:19,A2,5.30751037597656,51.6676826477051,39.31666666666667,149486.7295644606,408766.42713090713,"(150130.283, 409035.446)",697.5185849298604,964.0,"LINESTRING (149306.987 408577.828, 149310 408582, 149342 408626, 149397.026 408688.028, 149441.933 408728.056, 149486.959 408766.532, 149546.553 408810.85000000003, 149613.295 408850.423, 149680.432 408884.963, 149736.919 408909.522, 149781.97 408926.505, 149835.771 408946.094, 149920.423 408972.555, 150042 409008, 150130.283 409035.446)",L
3,general_obstruction,2019-09-30 07:46:00,2019-09-30 08:23:39,A20,4.2422724,51.941658,37.65,76275.12312487127,439864.5824682304,"(77961.147, 438018.767)",2499.942249385513,2709.0,"LINESTRING (76167.475 440009.062, 77293 438504, 77373 438415, 77479 438324, 77837 438093, 77961.147 438018.767)",R
4,general_obstruction,2019-09-30 08:15:00,2019-09-30 08:24:57,A50,5.9518957,52.11459,9.95,193678.9382597097,458635.145489039,"(193690.685, 458892.208)",257.3307607904762,1807.0,"LINESTRING (193821.204 457119.249, 193842 457194, 193845 457205, 193847 457213, 193849 457221, 193865 457296, 193872 457337, 193882 457407, 193890 457489, 193892 457543, 193892 457596, 193886 457696, 193877 457774, 193864 457856, 193856 457896, 193840.721 457955.031, 193816.419 458034.417, 193812.451 458045.794, 193795.186 458099.703, 193777.658 458153.876, 193760.791 458208.05, 193744.188 458262.091, 193732.48 458302.639, 193705.559 458416.344, 193696.894 458466.681, 193690.345 458510.403, 193688.89 458522.574, 193686.178 458542.219, 193682.474 458577.541, 193679.894 458614.385, 193679.233 458632.773, 193677.711 458664.192, 193677.314 458685.624, 193678.042 458736.093, 193680.622 458791.06, 193684.657 458840.075, 193690.685 458892.208)",R
5,vehicle_obstruction,2019-09-30 09:30:00,2019-09-30 09:42:51,A2,5.240465,51.84458,12.85,144888.1540939019,428454.1675655133,"(144518.039, 429050.154000001)",701.5589874183236,2187.0,"LINESTRING (145650.458 427179.59599999903, 145551 427363.000000002, 145487 427480, 145401 427632, 145139 428056.000000001, 145000 428276.000000003, 144584 428942.000000001, 144552 428996.000000002, 144518.039 429050.154000001)",L
6,general_obstruction,2019-09-30 09:41:00,2019-09-30 10:03:20,A22,4.660985,52.44746,22.33333333333333,105627.97876733348,495768.14641394233,"(105521.647, 496036.484)",288.6373240513356,671.0,"LINESTRING (105831.20493 495447.10762, 105808.87698 495468.34641, 105779.91105 495503.80587, 105778 495506, 105751.254 495543.871, 105725.979 495584.366, 105674.818 495678.482, 105634.117 495755.045, 105620.292 495785.997, 105591.26519 495849.89611, 105521.647 496036.484)",R
7,general_obstruction,2019-09-30 09:55:00,2019-09-30 10:09:17,A20,4.60225677490234,51.971981048584,14.283333333333331,101063.03947412764,442909.4252228615,"(102236.145, 443815.745)",1482.4277767448261,2216.0,"LINESTRING (100436.942 442529.023, 100635 442643, 100745 442707, 100837 442762, 100945 442830, 100994 442863, 101039 442893, 101086 442925, 101128 442954, 101186 442997, 101271.163 443062.068, 101364 443135, 101539 443270, 101758 443442, 101823 443491, 102001.127 443630.165, 102155 443750, 102179 443769, 102196 443782, 102236.145 443815.745)",R
8,general_obstruction,2019-09-30 09:56:00,2019-09-30 10:02:43,A1,5.00126504898071,52.3332023620605,6.716666666666667,128693.90097679844,482877.75967684464,"(128722.497, 482867.133)",30.506700963974257,686.0,"LINESTRING (128109.04000000001 483167.44, 128164.414 483127.525, 128254.672 483071.889, 128327.846 483031.068, 128439.59188 482978.9896, 128573.18728 482921.10836, 128722.497 482867.133)",R
9,general_obstruction,2019-09-30 10:29:00,2019-09-30 10:36:03,A59,4.919272,51.69414,7.05,122647.28786975687,411810.8163843567,"(123183.087, 411800.179)",535.9047134661625,3042.0,"LINESTRING (120282.701 411063.822, 120319.067 411077.168, 120443.993 411120.405, 120509.014 411146.479, 120562.978 411172.224, 120648.627 411220.082, 120746.159 411265.959, 120886.597 411330.32, 121027.366 411394.351, 121158.893 411454.421, 121296.031 411518.122, 121459 411592, 121570 411636, 121684 411676, 121727 411689, 121782 411703, 121870 411721, 122001 411742, 122167 411763, 122305 411779, 122589 411807, 122722 411817, 122787 411819, 122864 411821, 122932 411820, 123047 411813, 123051 411813, 123055 411813, 123183.087 411800.179)",R
10,general_obstruction,2019-09-30 10:52:00,2019-09-30 11:19:10,A67,5.8548636,51.393524,27.166666666666668,187548.55440823364,378367.1962804139,"(187602.141, 378346.098)",57.59045279868751,1778.0,"LINESTRING (185945.459 378992.176, 186148 378914, 186663 378712, 187093 378547, 187101 378544, 187110 378540, 187457 378404, 187602.141 378346.098)",R
11,general_obstruction,2019-09-30 11:33:00,2019-09-30 11:41:32,A17,4.476712,51.572735,8.533333333333333,91880.8020792454,398594.58910724823,"(92646.701, 399529.063)",1208.2394684199567,1500.0,"LINESTRING (91684.363 398381.536, 91698 398396, 91986 398709, 92161 398910, 92391 399178, 92490 399296, 92559 399391, 92646.701 399529.063)",L
